id,account_id,merchant_id,type,amount,balance_after,description,occurred_at,is_foreign
1486,205,130,card_payment,-22.84,597.15,COMPRA PELUQUERÍA EL FARO,2023-12-25T13:52:00,true
1487,1003,,salary,2030.40,4978.51,NOMINA,2023-12-25T14:33:00,false
1488,696,,salary,3310.70,7232.37,NOMINA,2023-12-25T18:14:00,false
1489,991,,salary,2391.64,5984.54,NOMINA,2023-12-25T18:45:00,false
1490,906,168,card_payment,-5.73,3548.32,COMPRA FARMACIA REAL,2023-12-25T19:52:00,false
1491,828,,atm_withdrawal,-150.00,959.98,REINTEGRO CAJERO,2023-12-26T13:23:00,false
1492,369,142,card_payment,-3.70,642.32,COMPRA MUEBLES EL FARO,2023-12-26T13:36:00,false
1493,431,,transfer_in,38.52,1252.78,TRANSFERENCIA RECIBIDA,2023-12-26T13:37:00,false
1494,352,128,card_payment,-18.68,976.81,COMPRA LA TIENDA DE DEL PUERTO,2023-12-26T17:42:00,false
1495,492,,salary,1341.62,2345.83,NOMINA,2023-12-26T19:29:00,false
1496,510,91,card_payment,-8.47,622.04,COMPRA MUEBLES MODERNO,2023-12-26T20:28:00,false
1497,796,,salary,2052.47,3844.89,NOMINA,2023-12-27T10:47:00,false
1498,466,,salary,2087.36,3366.60,NOMINA,2023-12-27T12:08:00,false
1499,985,143,card_payment,-57.31,3542.46,COMPRA PELUQUERÍA LOS ARCOS,2023-12-27T12:24:00,true
1500,235,,transfer_in,348.89,2757.15,TRANSFERENCIA RECIBIDA,2023-12-27T14:14:00,false
1501,959,24,card_payment,-9.44,3079.92,COMPRA ELECTRO DEL PUERTO,2023-12-27T14:19:00,false
1502,66,,interest,7.18,1390.95,ABONO INTERESES,2023-12-27T14:31:00,false
1503,419,,salary,1065.08,1453.87,NOMINA,2023-12-27T14:51:00,false
1504,945,49,card_payment,-25.35,3094.93,COMPRA LA TIENDA DE LOS ARCOS,2023-12-27T15:49:00,false
1505,347,152,card_payment,-10.68,3209.66,COMPRA LIBRERÍA DEL CARMEN,2023-12-27T16:54:00,false
1506,879,,atm_withdrawal,-200.00,23.53,REINTEGRO CAJERO,2023-12-28T08:59:00,false
1507,923,,salary,1039.63,3114.44,NOMINA,2023-12-28T09:19:00,false
1508,730,,salary,2179.79,2337.11,NOMINA,2023-12-28T09:37:00,false
1509,676,,salary,1939.95,3914.09,NOMINA,2023-12-28T17:53:00,false
1510,972,,atm_withdrawal,-20.00,2081.85,REINTEGRO CAJERO,2023-12-29T09:26:00,false
1511,335,45,card_payment,-147.05,388.62,COMPRA LA TIENDA DE DEL SOL,2023-12-30T12:24:00,false
1512,135,,fee,-12.00,2780.79,COMISION MANTENIMIENTO,2023-12-30T12:29:00,false
1513,581,38,card_payment,-16.94,1394.67,COMPRA ÓPTICA DEL PUERTO,2023-12-30T19:59:00,false
1514,235,,transfer_in,664.18,3421.33,TRANSFERENCIA RECIBIDA,2023-12-30T21:46:00,false
1515,926,,fee,-4.50,5123.43,COMISION MANTENIMIENTO,2023-12-31T09:25:00,false
1516,10,106,card_payment,-14.21,2816.55,COMPRA LIBRERÍA EL FARO,2023-12-31T12:25:00,false
1517,879,67,card_payment,-14.23,9.30,COMPRA PELUQUERÍA BUENAVISTA,2023-12-31T13:53:00,false
1518,801,,transfer_out,-547.12,531.51,TRANSFERENCIA EMITIDA,2023-12-31T14:02:00,false
1519,665,,atm_withdrawal,-40.00,2152.20,REINTEGRO CAJERO,2023-12-31T14:12:00,false
1520,584,,transfer_in,363.21,2960.20,TRANSFERENCIA RECIBIDA,2024-01-01T10:42:00,false
1521,1008,,atm_withdrawal,-50.00,2853.14,REINTEGRO CAJERO,2024-01-01T10:50:00,false
1522,815,,direct_debit,-32.65,3527.92,RECIBO DOMICILIADO,2024-01-01T11:56:00,false
1523,836,17,card_payment,-29.84,3103.11,COMPRA CASA REAL,2024-01-01T12:10:00,false
1524,282,22,card_payment,-59.31,1587.07,COMPRA PELUQUERÍA DEL CARMEN,2024-01-01T13:24:00,false
1525,633,,direct_debit,-63.61,3760.63,RECIBO DOMICILIADO,2024-01-01T14:05:00,false
1526,300,,direct_debit,-19.46,5423.54,RECIBO DOMICILIADO,2024-01-01T16:34:00,false
1527,637,,direct_debit,-31.79,611.48,RECIBO DOMICILIADO,2024-01-01T18:10:00,false
1528,939,,direct_debit,-32.30,3367.90,RECIBO DOMICILIADO,2024-01-01T19:54:00,false
1529,665,,direct_debit,-16.84,2135.36,RECIBO DOMICILIADO,2024-01-02T10:31:00,false
1530,867,,atm_withdrawal,-100.00,843.50,REINTEGRO CAJERO,2024-01-02T12:18:00,false
1531,446,89,card_payment,-18.98,4272.62,COMPRA RESTAURANTE DEL SOL,2024-01-02T12:42:00,false
1532,344,54,card_payment,-1.87,1791.76,COMPRA ELECTRO DEL PUERTO,2024-01-02T13:38:00,false
1533,238,,transfer_in,49.71,2494.12,TRANSFERENCIA RECIBIDA,2024-01-02T19:42:00,false
1534,541,114,card_payment,-92.14,2912.38,COMPRA FARMACIA BUENAVISTA,2024-01-03T08:28:00,false
1535,541,,atm_withdrawal,-200.00,2712.38,REINTEGRO CAJERO,2024-01-03T08:29:00,false
1536,70,,direct_debit,-10.66,997.86,RECIBO DOMICILIADO,2024-01-03T11:53:00,false
1537,218,,direct_debit,-7.87,-575.73,RECIBO DOMICILIADO,2024-01-03T12:58:00,false
1538,238,,transfer_out,-401.68,2092.44,TRANSFERENCIA EMITIDA,2024-01-03T13:22:00,false
1539,982,144,card_payment,-59.44,192.65,COMPRA LIBRERÍA REAL,2024-01-03T17:25:00,true
1540,434,,transfer_out,-171.53,1353.63,TRANSFERENCIA EMITIDA,2024-01-03T17:38:00,false
1541,205,,direct_debit,-40.91,556.24,RECIBO DOMICILIADO,2024-01-03T18:29:00,false
1542,305,166,card_payment,-25.08,3328.57,COMPRA LA TIENDA DE BUENAVISTA,2024-01-04T09:29:00,true
1543,161,1,card_payment,-39.80,2171.31,COMPRA ELECTRO BUENAVISTA,2024-01-04T10:32:00,true
1544,385,,atm_withdrawal,-20.00,5223.61,REINTEGRO CAJERO,2024-01-04T12:56:00,false
1545,1055,,direct_debit,-44.49,3053.19,RECIBO DOMICILIADO,2024-01-04T13:34:00,false
1546,581,27,card_payment,-56.90,1337.77,COMPRA LA TIENDA DE SAN MARCOS,2024-01-04T13:51:00,false
1547,196,169,card_payment,-23.15,1807.06,COMPRA CAFETERÍA SAN MARCOS,2024-01-04T18:10:00,false
1548,413,,transfer_out,-257.13,1698.85,TRANSFERENCIA EMITIDA,2024-01-04T18:18:00,false
1549,559,6,card_payment,-4.35,2645.84,COMPRA EL RINCÓN DE SAN MARCOS,2024-01-04T19:27:00,false
1550,304,103,card_payment,-116.68,3318.30,COMPRA MUEBLES EL FARO,2024-01-04T20:26:00,false
1551,1078,,transfer_in,784.28,1984.34,TRANSFERENCIA RECIBIDA,2024-01-05T08:17:00,false
1552,851,,direct_debit,-19.34,455.40,RECIBO DOMICILIADO,2024-01-05T09:35:00,false
1553,327,,direct_debit,-59.33,2138.82,RECIBO DOMICILIADO,2024-01-05T09:52:00,false
1554,1075,,atm_withdrawal,-150.00,1088.31,REINTEGRO CAJERO,2024-01-05T09:55:00,false
1555,186,151,card_payment,-20.05,2322.57,COMPRA FARMACIA MODERNO,2024-01-05T10:04:00,false
1556,805,,direct_debit,-21.57,2605.82,RECIBO DOMICILIADO,2024-01-05T10:27:00,false
1557,988,13,card_payment,-3.30,741.72,COMPRA RESTAURANTE SAN MARCOS,2024-01-05T11:06:00,false
1558,136,,interest,2.27,1119.04,ABONO INTERESES,2024-01-05T13:18:00,false
1559,954,,direct_debit,-32.64,3948.73,RECIBO DOMICILIADO,2024-01-05T13:50:00,false
1560,250,,direct_debit,-63.96,1664.16,RECIBO DOMICILIADO,2024-01-05T13:55:00,false
1561,1067,,direct_debit,-11.10,5034.77,RECIBO DOMICILIADO,2024-01-05T14:49:00,false
1562,30,36,card_payment,-22.77,4109.41,COMPRA PELUQUERÍA GRAN VÍA,2024-01-05T15:30:00,false
1563,688,,direct_debit,-51.86,3370.86,RECIBO DOMICILIADO,2024-01-05T17:11:00,false
1564,980,125,card_payment,-76.44,2391.67,COMPRA ELECTRO SAN MARCOS,2024-01-05T18:10:00,false
1565,1067,,direct_debit,-41.14,4993.63,RECIBO DOMICILIADO,2024-01-05T21:28:00,false
1566,667,,transfer_out,-172.55,2201.75,TRANSFERENCIA EMITIDA,2024-01-06T09:03:00,false
1567,609,,direct_debit,-29.25,3241.38,RECIBO DOMICILIADO,2024-01-06T12:06:00,false
1568,667,,direct_debit,-22.12,2179.63,RECIBO DOMICILIADO,2024-01-06T12:16:00,false
1569,155,,direct_debit,-18.93,3444.72,RECIBO DOMICILIADO,2024-01-06T13:58:00,false
1570,881,,direct_debit,-256.82,5105.50,RECIBO DOMICILIADO,2024-01-06T15:51:00,false
1571,387,33,card_payment,-12.99,1619.60,COMPRA LIBRERÍA DEL PUERTO,2024-01-06T16:37:00,true
1572,607,,direct_debit,-35.77,1866.94,RECIBO DOMICILIADO,2024-01-06T19:00:00,false
1573,455,,direct_debit,-96.33,2227.00,RECIBO DOMICILIADO,2024-01-07T09:19:00,false
1574,815,39,card_payment,-26.01,3501.91,COMPRA LA TIENDA DE REAL,2024-01-07T12:39:00,false
1575,560,,direct_debit,-28.16,1054.66,RECIBO DOMICILIADO,2024-01-07T13:49:00,false
1576,661,,direct_debit,-13.55,4436.69,RECIBO DOMICILIADO,2024-01-07T14:07:00,false
1577,1088,,interest,6.13,3527.87,ABONO INTERESES,2024-01-07T20:03:00,false
1578,54,125,card_payment,-30.60,3177.56,COMPRA ELECTRO SAN MARCOS,2024-01-08T11:24:00,false
1579,135,,transfer_in,738.34,3519.13,TRANSFERENCIA RECIBIDA,2024-01-08T11:31:00,false
1580,838,69,card_payment,-21.64,3788.67,COMPRA PELUQUERÍA LA ESQUINA,2024-01-08T13:58:00,false
1581,603,22,card_payment,-55.62,3787.08,COMPRA PELUQUERÍA DEL CARMEN,2024-01-08T16:15:00,false
1582,339,144,card_payment,-6.51,2623.21,COMPRA LIBRERÍA REAL,2024-01-08T17:08:00,true
1583,441,,transfer_in,383.59,3346.53,TRANSFERENCIA RECIBIDA,2024-01-09T14:45:00,false
1584,744,155,card_payment,-30.71,3117.53,COMPRA LIBRERÍA LOS ARCOS,2024-01-09T18:32:00,false
1585,722,,transfer_out,-223.30,1653.46,TRANSFERENCIA EMITIDA,2024-01-09T18:58:00,false
1586,717,179,card_payment,-20.32,662.39,COMPRA CAFETERÍA REAL,2024-01-09T20:22:00,true
1587,523,91,card_payment,-2.58,1012.55,COMPRA MUEBLES MODERNO,2024-01-09T20:46:00,false
1588,418,,fee,-2.50,3630.94,COMISION MANTENIMIENTO,2024-01-10T10:37:00,false
1589,478,,transfer_out,-397.33,347.73,TRANSFERENCIA EMITIDA,2024-01-10T11:24:00,false
1590,376,,transfer_in,525.77,1734.66,TRANSFERENCIA RECIBIDA,2024-01-10T16:16:00,false
1591,327,51,card_payment,-42.30,2096.52,COMPRA MUEBLES LOS ARCOS,2024-01-10T17:41:00,false
1592,691,77,card_payment,-24.89,208.47,COMPRA BAR LA ESTRELLA,2024-01-10T17:49:00,false
1593,796,94,card_payment,-21.72,3823.17,COMPRA BAR CENTRAL,2024-01-10T19:58:00,false
1594,828,34,card_payment,-12.39,947.59,COMPRA CAFETERÍA DEL SOL,2024-01-11T12:11:00,false
1595,40,95,card_payment,-22.19,328.46,COMPRA EL RINCÓN DE SAN MARCOS,2024-01-12T11:26:00,false
1596,28,30,card_payment,-60.31,300.63,COMPRA LA TIENDA DE BUENAVISTA,2024-01-12T12:35:00,false
1597,298,55,card_payment,-27.14,3251.75,COMPRA CAFETERÍA REAL,2024-01-12T13:49:00,false
1598,650,28,card_payment,-1.48,4899.28,COMPRA PANADERÍA NUEVO,2024-01-12T14:02:00,false
1599,762,53,card_payment,-62.55,3145.35,COMPRA LIBRERÍA DEL CARMEN,2024-01-12T15:50:00,true
1600,500,26,card_payment,-32.54,4305.92,COMPRA LA TIENDA DE GRAN VÍA,2024-01-13T10:31:00,false
1601,625,67,card_payment,-72.45,1807.36,COMPRA PELUQUERÍA BUENAVISTA,2024-01-13T12:08:00,false
1602,371,,transfer_in,178.22,4226.97,TRANSFERENCIA RECIBIDA,2024-01-13T14:04:00,false
1603,424,,transfer_out,-108.54,1732.32,TRANSFERENCIA EMITIDA,2024-01-13T20:22:00,false
1604,815,,transfer_out,-265.72,3236.19,TRANSFERENCIA EMITIDA,2024-01-14T09:18:00,false
1605,265,,atm_withdrawal,-150.00,140.39,REINTEGRO CAJERO,2024-01-14T13:06:00,false
1606,235,145,card_payment,-7.88,3413.45,COMPRA LIBRERÍA DEL SOL,2024-01-14T15:01:00,false
1607,710,1,card_payment,-10.44,3031.54,COMPRA ELECTRO BUENAVISTA,2024-01-14T16:02:00,true
1608,657,164,card_payment,-7.10,405.13,COMPRA LIBRERÍA REAL,2024-01-15T11:28:00,false
1609,956,,transfer_in,234.70,1353.57,TRANSFERENCIA RECIBIDA,2024-01-15T11:36:00,false
1610,716,38,card_payment,-13.39,3170.02,COMPRA ÓPTICA DEL PUERTO,2024-01-16T11:42:00,false
1611,923,,atm_withdrawal,-200.00,2914.44,REINTEGRO CAJERO,2024-01-16T18:11:00,false
1612,311,88,card_payment,-16.76,1701.36,COMPRA TALLER SAN MARCOS,2024-01-16T19:09:00,false
1613,286,,interest,4.91,830.83,ABONO INTERESES,2024-01-17T08:28:00,false
1614,153,,transfer_in,180.04,2098.08,TRANSFERENCIA RECIBIDA,2024-01-17T11:43:00,false
1615,486,,fee,-2.50,1136.18,COMISION MANTENIMIENTO,2024-01-17T15:53:00,false
1616,171,30,card_payment,-8.05,685.20,COMPRA LA TIENDA DE BUENAVISTA,2024-01-17T20:26:00,false
1617,688,34,card_payment,-31.50,3339.36,COMPRA CAFETERÍA DEL SOL,2024-01-18T10:58:00,false
1618,950,,atm_withdrawal,-20.00,1305.72,REINTEGRO CAJERO,2024-01-18T11:31:00,false
1619,874,138,card_payment,-34.70,7582.85,COMPRA RESTAURANTE CENTRAL,2024-01-18T12:46:00,false
1620,413,74,card_payment,-24.13,1674.72,COMPRA ELECTRO LOS ARCOS,2024-01-18T14:46:00,false
1621,134,,transfer_out,-201.93,114.94,TRANSFERENCIA EMITIDA,2024-01-18T16:48:00,false
1622,699,77,card_payment,-9.26,1293.13,COMPRA BAR LA ESTRELLA,2024-01-18T19:00:00,false
1623,332,161,card_payment,-122.40,756.69,COMPRA ELECTRO BUENAVISTA,2024-01-19T12:06:00,false
1624,485,,atm_withdrawal,-150.00,2502.88,REINTEGRO CAJERO,2024-01-19T13:05:00,false
1625,1031,,atm_withdrawal,-150.00,2621.58,REINTEGRO CAJERO,2024-01-19T15:17:00,false
1626,859,,atm_withdrawal,-60.00,1089.42,REINTEGRO CAJERO,2024-01-19T17:32:00,false
1627,977,,transfer_out,-827.52,1289.65,TRANSFERENCIA EMITIDA,2024-01-21T11:55:00,false
1628,708,72,card_payment,-31.92,2506.16,COMPRA ÓPTICA LA PLAZA,2024-01-22T08:53:00,false
1629,980,,atm_withdrawal,-100.00,2291.67,REINTEGRO CAJERO,2024-01-22T12:25:00,false
1630,1071,,transfer_in,334.70,3552.57,TRANSFERENCIA RECIBIDA,2024-01-22T12:26:00,false
1631,1088,47,card_payment,-2.08,3525.79,COMPRA BAR NUEVO,2024-01-22T14:46:00,false
1632,703,29,card_payment,-13.48,1740.66,COMPRA CASA NUEVO,2024-01-22T20:24:00,false
1633,572,,transfer_out,-570.28,4307.87,TRANSFERENCIA EMITIDA,2024-01-23T08:17:00,false
1634,511,91,card_payment,-4.39,50.44,COMPRA MUEBLES MODERNO,2024-01-23T10:07:00,false
1635,759,127,card_payment,-12.68,2483.04,COMPRA ÓPTICA SAN MARCOS,2024-01-24T19:21:00,false
1636,979,24,card_payment,-11.37,115.13,COMPRA ELECTRO DEL PUERTO,2024-01-25T11:47:00,false
1637,454,,transfer_out,-534.02,1199.72,TRANSFERENCIA EMITIDA,2024-01-25T12:12:00,false
1638,525,,fee,-12.00,2575.87,COMISION MANTENIMIENTO,2024-01-25T12:38:00,false
1639,51,15,card_payment,-20.15,1416.03,COMPRA ELECTRO LOS ARCOS,2024-01-25T18:33:00,false
1640,263,,salary,2223.96,6982.23,NOMINA,2024-01-25T18:39:00,false
1641,406,,transfer_in,49.31,2635.31,TRANSFERENCIA RECIBIDA,2024-01-25T18:59:00,false
1642,1075,,transfer_in,965.35,2053.66,TRANSFERENCIA RECIBIDA,2024-01-26T12:40:00,false
1643,752,63,card_payment,-20.95,478.87,COMPRA FARMACIA LOS ARCOS,2024-01-26T13:25:00,false
1644,270,,transfer_out,-972.82,680.08,TRANSFERENCIA EMITIDA,2024-01-26T13:29:00,false
1645,286,40,card_payment,-5.75,825.08,COMPRA EL RINCÓN DE REAL,2024-01-26T14:41:00,true
1646,735,159,card_payment,-7.61,8.56,COMPRA ÓPTICA CENTRAL,2024-01-26T17:38:00,false
1647,176,104,card_payment,-40.18,3609.69,COMPRA BAR NUEVO,2024-01-26T19:15:00,false
1648,791,,transfer_out,-416.02,1946.99,TRANSFERENCIA EMITIDA,2024-01-27T12:02:00,false
1649,86,145,card_payment,-77.20,2655.30,COMPRA LIBRERÍA DEL SOL,2024-01-27T16:07:00,false
1650,354,,transfer_out,-534.04,2070.77,TRANSFERENCIA EMITIDA,2024-01-27T16:08:00,false
1651,547,,salary,1226.27,2957.97,NOMINA,2024-01-27T16:22:00,false
1652,397,,salary,2481.53,5249.09,NOMINA,2024-01-27T18:22:00,false
1653,176,95,card_payment,-4.31,3605.38,COMPRA EL RINCÓN DE SAN MARCOS,2024-01-27T21:08:00,false
1654,636,,transfer_out,-1120.27,770.60,TRANSFERENCIA EMITIDA,2024-01-28T08:33:00,false
1655,371,81,card_payment,-9.75,4217.22,COMPRA CASA LOS ARCOS,2024-01-28T11:28:00,true
1656,789,70,card_payment,-4.35,6472.32,COMPRA EL RINCÓN DE LA ESTRELLA,2024-01-28T12:05:00,false
1657,1045,99,card_payment,-15.54,1624.17,COMPRA FARMACIA LA PLAZA,2024-01-28T17:48:00,true
1658,575,133,card_payment,-11.43,804.51,COMPRA ELECTRO GRAN VÍA,2024-01-28T18:14:00,false
1659,458,55,card_payment,-34.54,1606.59,COMPRA CAFETERÍA REAL,2024-01-28T18:34:00,false
1660,570,118,card_payment,-58.54,2809.39,COMPRA TALLER EL FARO,2024-01-28T19:47:00,false
1661,793,,transfer_in,194.08,2109.08,TRANSFERENCIA RECIBIDA,2024-01-28T20:28:00,false
1662,212,,atm_withdrawal,-50.00,2323.20,REINTEGRO CAJERO,2024-01-28T20:40:00,false
1663,54,,transfer_out,-621.42,2556.14,TRANSFERENCIA EMITIDA,2024-01-29T08:53:00,false
1664,891,145,card_payment,-46.79,2710.86,COMPRA LIBRERÍA DEL SOL,2024-01-29T10:27:00,false
1665,907,,transfer_out,-21.62,950.10,TRANSFERENCIA EMITIDA,2024-01-29T11:14:00,false
1666,854,32,card_payment,-26.59,4882.99,COMPRA CASA NUEVO,2024-01-29T14:55:00,true
1667,945,93,card_payment,-79.00,3015.93,COMPRA ELECTRO LOS ARCOS,2024-01-29T16:45:00,false
1668,1,,transfer_out,-187.80,4646.57,TRANSFERENCIA EMITIDA,2024-01-29T19:01:00,false
1669,815,139,card_payment,-5.53,3230.66,COMPRA RESTAURANTE DEL CARMEN,2024-01-30T08:19:00,true
1670,848,6,card_payment,-8.61,1819.30,COMPRA EL RINCÓN DE SAN MARCOS,2024-01-30T09:32:00,false
1671,395,119,card_payment,-293.57,1962.77,COMPRA TALLER NUEVO,2024-01-30T11:01:00,false
1672,1042,91,card_payment,-95.22,2503.70,COMPRA MUEBLES MODERNO,2024-01-31T10:34:00,false
1673,17,,transfer_out,-445.06,2225.55,TRANSFERENCIA EMITIDA,2024-01-31T11:33:00,false
1674,608,95,card_payment,-22.84,4067.66,COMPRA EL RINCÓN DE SAN MARCOS,2024-01-31T13:02:00,false
1675,804,38,card_payment,-6.77,1629.84,COMPRA ÓPTICA DEL PUERTO,2024-01-31T15:04:00,false
1676,387,,fee,-12.00,1607.60,COMISION MANTENIMIENTO,2024-01-31T16:18:00,false
1677,858,60,card_payment,-16.31,270.28,COMPRA FARMACIA EL FARO,2024-02-01T08:33:00,false
1678,906,,direct_debit,-34.65,3513.67,RECIBO DOMICILIADO,2024-02-01T13:35:00,false
1679,200,32,card_payment,-56.93,1921.48,COMPRA CASA NUEVO,2024-02-01T13:39:00,true
1680,559,78,card_payment,-5.13,2640.71,COMPRA LA TIENDA DE EL FARO,2024-02-01T14:14:00,false
1681,118,,fee,-12.00,2147.98,COMISION MANTENIMIENTO,2024-02-01T14:34:00,false
1682,716,,transfer_in,695.49,3865.51,TRANSFERENCIA RECIBIDA,2024-02-01T16:31:00,false
1683,431,,direct_debit,-25.28,1227.50,RECIBO DOMICILIADO,2024-02-01T17:25:00,false
1684,503,128,card_payment,-14.77,2113.30,COMPRA LA TIENDA DE DEL PUERTO,2024-02-01T17:38:00,false
1685,636,,direct_debit,-50.60,720.00,RECIBO DOMICILIADO,2024-02-02T08:57:00,false
1686,658,,direct_debit,-72.52,710.41,RECIBO DOMICILIADO,2024-02-02T09:18:00,false
1687,99,,direct_debit,-45.88,3224.56,RECIBO DOMICILIADO,2024-02-02T15:23:00,false
1688,1009,164,card_payment,-67.03,375.68,COMPRA LIBRERÍA REAL,2024-02-02T16:35:00,false
1689,290,,direct_debit,-62.21,3709.26,RECIBO DOMICILIADO,2024-02-03T08:22:00,false
1690,931,,direct_debit,-56.32,3897.79,RECIBO DOMICILIADO,2024-02-03T08:25:00,false
1691,543,152,card_payment,-38.86,1899.14,COMPRA LIBRERÍA DEL CARMEN,2024-02-03T14:59:00,false
1692,329,,direct_debit,-19.38,517.44,RECIBO DOMICILIADO,2024-02-03T18:22:00,false
1693,301,,direct_debit,-40.56,2856.52,RECIBO DOMICILIADO,2024-02-03T20:00:00,false
1694,1088,,fee,-3.00,3522.79,COMISION MANTENIMIENTO,2024-02-03T20:21:00,false
1695,698,,transfer_in,33.93,2100.69,TRANSFERENCIA RECIBIDA,2024-02-03T20:32:00,false
1696,294,,direct_debit,-85.96,879.56,RECIBO DOMICILIADO,2024-02-04T11:29:00,false
1697,1048,,transfer_out,-243.53,1715.59,TRANSFERENCIA EMITIDA,2024-02-04T14:21:00,false
1698,850,,fee,-12.00,3154.73,COMISION MANTENIMIENTO,2024-02-04T14:34:00,false
1699,701,,fee,-2.50,2142.13,COMISION MANTENIMIENTO,2024-02-04T15:00:00,false
1700,58,26,card_payment,-11.11,4000.63,COMPRA LA TIENDA DE GRAN VÍA,2024-02-04T18:41:00,false
1701,387,,direct_debit,-184.57,1423.03,RECIBO DOMICILIADO,2024-02-04T18:56:00,false
1702,493,,direct_debit,-67.70,2352.43,RECIBO DOMICILIADO,2024-02-04T19:49:00,false
1703,777,121,card_payment,-19.10,3126.96,COMPRA MUEBLES LA ESTRELLA,2024-02-05T12:57:00,false
1704,525,166,card_payment,-64.37,2511.50,COMPRA LA TIENDA DE BUENAVISTA,2024-02-05T13:32:00,true
1705,727,,transfer_out,-1477.16,630.90,TRANSFERENCIA EMITIDA,2024-02-05T13:59:00,false
1706,926,,transfer_out,-563.25,4560.18,TRANSFERENCIA EMITIDA,2024-02-05T17:24:00,false
1707,814,,direct_debit,-18.76,1727.36,RECIBO DOMICILIADO,2024-02-05T19:04:00,false
1708,804,,direct_debit,-17.35,1612.49,RECIBO DOMICILIADO,2024-02-05T19:59:00,false
1709,731,,atm_withdrawal,-100.00,711.02,REINTEGRO CAJERO,2024-02-05T20:09:00,false
1710,306,62,card_payment,-207.44,263.53,COMPRA PELUQUERÍA DEL PUERTO,2024-02-05T20:20:00,false
1711,760,,direct_debit,-27.67,4237.32,RECIBO DOMICILIADO,2024-02-06T12:56:00,false
1712,868,,transfer_in,634.06,1457.57,TRANSFERENCIA RECIBIDA,2024-02-06T13:03:00,false
1713,121,,direct_debit,-15.61,1873.46,RECIBO DOMICILIADO,2024-02-06T17:07:00,false
1714,959,,direct_debit,-29.63,3050.29,RECIBO DOMICILIADO,2024-02-06T17:40:00,false
1715,760,,transfer_in,526.27,4763.59,TRANSFERENCIA RECIBIDA,2024-02-06T20:36:00,false
1716,290,39,card_payment,-13.27,3695.99,COMPRA LA TIENDA DE REAL,2024-02-06T21:10:00,false
1717,347,,direct_debit,-63.10,3146.56,RECIBO DOMICILIADO,2024-02-07T08:19:00,false
1718,419,13,card_payment,-3.78,1450.09,COMPRA RESTAURANTE SAN MARCOS,2024-02-07T11:58:00,false
1719,185,,direct_debit,-54.72,469.14,RECIBO DOMICILIADO,2024-02-07T17:30:00,false
1720,537,,transfer_out,-252.08,3033.60,TRANSFERENCIA EMITIDA,2024-02-07T18:22:00,false
1721,1046,154,card_payment,-9.65,2128.30,COMPRA ÓPTICA DEL SOL,2024-02-07T20:33:00,false
1722,114,115,card_payment,-50.10,626.71,COMPRA FARMACIA DEL PUERTO,2024-02-08T11:02:00,false
1723,1041,98,card_payment,-18.27,3309.84,COMPRA SUPERMERCADO EL FARO,2024-02-08T12:12:00,false
1724,237,170,card_payment,-16.28,3675.17,COMPRA BAR MODERNO,2024-02-08T13:10:00,false
1725,838,165,card_payment,-45.96,3742.71,COMPRA LA TIENDA DE DEL CARMEN,2024-02-08T14:33:00,false
1726,394,11,card_payment,-53.57,3436.40,COMPRA LA TIENDA DE MODERNO,2024-02-09T15:28:00,false
1727,421,74,card_payment,-18.94,3686.78,COMPRA ELECTRO LOS ARCOS,2024-02-09T20:19:00,false
1728,413,93,card_payment,-19.87,1654.85,COMPRA ELECTRO LOS ARCOS,2024-02-09T20:53:00,false
1729,397,,atm_withdrawal,-60.00,5189.09,REINTEGRO CAJERO,2024-02-09T20:59:00,false
1730,963,,interest,1.24,3090.66,ABONO INTERESES,2024-02-10T08:23:00,false
1731,667,,transfer_in,648.49,2828.12,TRANSFERENCIA RECIBIDA,2024-02-10T14:31:00,false
1732,995,,transfer_in,452.98,2655.63,TRANSFERENCIA RECIBIDA,2024-02-10T18:44:00,false
1733,801,149,card_payment,-14.28,517.23,COMPRA PELUQUERÍA EL FARO,2024-02-11T09:00:00,false
1734,653,142,card_payment,-23.62,-575.45,COMPRA MUEBLES EL FARO,2024-02-11T11:34:00,false
1735,779,,transfer_in,87.73,1651.40,TRANSFERENCIA RECIBIDA,2024-02-11T18:35:00,false
1736,402,130,card_payment,-7.68,2209.93,COMPRA PELUQUERÍA EL FARO,2024-02-11T19:58:00,true
1737,738,153,card_payment,-27.33,3454.30,COMPRA PELUQUERÍA SAN MARCOS,2024-02-12T13:13:00,false
1738,743,128,card_payment,-320.91,3548.32,COMPRA LA TIENDA DE DEL PUERTO,2024-02-13T08:28:00,false
1739,913,4,card_payment,-13.43,3344.13,COMPRA LIBRERÍA LOS ARCOS,2024-02-13T11:26:00,false
1740,603,,atm_withdrawal,-100.00,3687.08,REINTEGRO CAJERO,2024-02-13T11:57:00,false
1741,820,80,card_payment,-37.49,840.65,COMPRA LA TIENDA DE LA PLAZA,2024-02-13T12:45:00,false
1742,1089,111,card_payment,-11.10,2704.34,COMPRA EL RINCÓN DE EL FARO,2024-02-13T13:58:00,false
1743,431,85,card_payment,-3.33,1224.17,COMPRA ELECTRO CENTRAL,2024-02-13T14:56:00,false
1744,504,103,card_payment,-16.90,2480.66,COMPRA MUEBLES EL FARO,2024-02-13T17:45:00,false
1745,226,29,card_payment,-24.57,2569.42,COMPRA CASA NUEVO,2024-02-13T19:15:00,false
1746,508,48,card_payment,-104.47,4456.52,COMPRA CAFETERÍA DEL CARMEN,2024-02-13T19:26:00,false
