id,loan_id,instalment_number,due_date,paid_date,payment_amount,interest_amount,principal_amount,balance_after
1109,31,32,2027-05-01,2027-05-12,808.27,105.64,702.63,21116.97
1110,31,33,2027-06-01,2027-06-01,808.27,102.24,706.03,20410.94
1111,31,34,2027-07-01,2027-07-01,808.27,98.82,709.45,19701.49
1112,31,35,2027-08-01,2027-08-03,808.27,95.39,712.88,18988.61
1113,31,36,2027-09-01,2027-09-01,808.27,91.94,716.33,18272.28
1114,31,37,2027-10-01,2027-10-01,808.27,88.47,719.80,17552.48
1115,31,38,2027-11-01,2027-11-01,808.27,84.98,723.29,16829.19
1116,31,39,2027-12-01,2027-12-01,808.27,81.48,726.79,16102.40
1117,31,40,2028-01-01,2028-01-01,808.27,77.96,730.31,15372.09
1118,31,41,2028-02-01,2028-02-01,808.27,74.43,733.84,14638.25
1119,31,42,2028-03-01,2028-03-01,808.27,70.87,737.40,13900.85
1120,31,43,2028-04-01,2028-04-01,808.27,67.30,740.97,13159.88
1121,31,44,2028-05-01,2028-05-01,808.27,63.72,744.55,12415.33
1122,31,45,2028-06-01,2028-06-01,808.27,60.11,748.16,11667.17
1123,31,46,2028-07-01,2028-07-01,808.27,56.49,751.78,10915.39
1124,31,47,2028-08-01,2028-08-01,808.27,52.85,755.42,10159.97
1125,31,48,2028-09-01,2028-09-01,808.27,49.19,759.08,9400.89
1126,31,49,2028-10-01,2028-10-10,808.27,45.52,762.75,8638.14
1127,31,50,2028-11-01,2028-11-11,808.27,41.82,766.45,7871.69
1128,31,51,2028-12-01,2028-12-01,808.27,38.11,770.16,7101.53
1129,31,52,2029-01-01,2029-01-01,808.27,34.38,773.89,6327.64
1130,31,53,2029-02-01,2029-02-01,808.27,30.64,777.63,5550.01
1131,31,54,2029-03-01,2029-03-01,808.27,26.87,781.40,4768.61
1132,31,55,2029-04-01,2029-04-01,808.27,23.09,785.18,3983.43
1133,31,56,2029-05-01,2029-05-11,808.27,19.29,788.98,3194.45
1134,31,57,2029-06-01,2029-06-01,808.27,15.47,792.80,2401.65
1135,31,58,2029-07-01,2029-07-01,808.27,11.63,796.64,1605.01
1136,31,59,2029-08-01,2029-08-01,808.27,7.77,800.50,804.51
1137,31,60,2029-09-01,2029-09-03,808.41,3.90,804.51,0.00
1138,32,1,2023-06-01,2023-06-01,203.21,70.29,132.92,9767.08
1139,32,2,2023-07-01,2023-07-01,203.21,69.35,133.86,9633.22
1140,32,3,2023-08-01,2023-08-01,203.21,68.40,134.81,9498.41
1141,32,4,2023-09-01,2023-09-01,203.21,67.44,135.77,9362.64
1142,32,5,2023-10-01,2023-10-01,203.21,66.47,136.74,9225.90
1143,32,6,2023-11-01,2023-11-01,203.21,65.50,137.71,9088.19
1144,32,7,2023-12-01,2023-12-01,203.21,64.53,138.68,8949.51
1145,32,8,2024-01-01,2024-01-01,203.21,63.54,139.67,8809.84
1146,32,9,2024-02-01,2024-02-01,203.21,62.55,140.66,8669.18
1147,32,10,2024-03-01,2024-03-01,203.21,61.55,141.66,8527.52
1148,32,11,2024-04-01,2024-04-01,203.21,60.55,142.66,8384.86
1149,32,12,2024-05-01,2024-05-01,203.21,59.53,143.68,8241.18
1150,32,13,2024-06-01,2024-06-01,203.21,58.51,144.70,8096.48
1151,32,14,2024-07-01,2024-07-01,203.21,57.49,145.72,7950.76
1152,32,15,2024-08-01,2024-08-01,203.21,56.45,146.76,7804.00
1153,32,16,2024-09-01,2024-09-01,203.21,55.41,147.80,7656.20
1154,32,17,2024-10-01,2024-10-01,203.21,54.36,148.85,7507.35
1155,32,18,2024-11-01,2024-11-01,203.21,53.30,149.91,7357.44
1156,32,19,2024-12-01,2024-12-01,203.21,52.24,150.97,7206.47
1157,32,20,2025-01-01,2025-01-01,203.21,51.17,152.04,7054.43
1158,32,21,2025-02-01,2025-02-01,203.21,50.09,153.12,6901.31
1159,32,22,2025-03-01,2025-03-01,203.21,49.00,154.21,6747.10
1160,32,23,2025-04-01,2025-04-01,203.21,47.90,155.31,6591.79
1161,32,24,2025-05-01,2025-05-01,203.21,46.80,156.41,6435.38
1162,32,25,2025-06-01,2025-06-01,203.21,45.69,157.52,6277.86
1163,33,1,2020-12-01,2020-12-01,1137.91,224.89,913.02,23486.98
1164,33,2,2021-01-01,2021-01-10,1137.91,216.47,921.44,22565.54
1165,33,3,2021-02-01,2021-02-01,1137.91,207.98,929.93,21635.61
1166,33,4,2021-03-01,2021-03-01,1137.91,199.41,938.50,20697.11
1167,33,5,2021-04-01,2021-04-01,1137.91,190.76,947.15,19749.96
1168,33,6,2021-05-01,2021-05-01,1137.91,182.03,955.88,18794.08
1169,33,7,2021-06-01,2021-06-01,1137.91,173.22,964.69,17829.39
1170,33,8,2021-07-01,2021-07-01,1137.91,164.33,973.58,16855.81
1171,33,9,2021-08-01,2021-08-01,1137.91,155.35,982.56,15873.25
1172,33,10,2021-09-01,2021-09-01,1137.91,146.30,991.61,14881.64
1173,33,11,2021-10-01,2021-10-01,1137.91,137.16,1000.75,13880.89
1174,33,12,2021-11-01,2021-11-01,1137.91,127.94,1009.97,12870.92
1175,33,13,2021-12-01,2021-12-01,1137.91,118.63,1019.28,11851.64
1176,33,14,2022-01-01,2022-01-01,1137.91,109.23,1028.68,10822.96
1177,33,15,2022-02-01,2022-02-01,1137.91,99.75,1038.16,9784.80
1178,33,16,2022-03-01,2022-03-01,1137.91,90.18,1047.73,8737.07
1179,33,17,2022-04-01,2022-04-01,1137.91,80.53,1057.38,7679.69
1180,33,18,2022-05-01,2022-05-12,1137.91,70.78,1067.13,6612.56
1181,33,19,2022-06-01,2022-06-01,1137.91,60.95,1076.96,5535.60
1182,33,20,2022-07-01,2022-07-01,1137.91,51.02,1086.89,4448.71
1183,33,21,2022-08-01,2022-08-01,1137.91,41.00,1096.91,3351.80
1184,33,22,2022-09-01,2022-09-01,1137.91,30.89,1107.02,2244.78
1185,33,23,2022-10-01,2022-10-01,1137.91,20.69,1117.22,1127.56
1186,33,24,2022-11-01,2022-11-01,1137.95,10.39,1127.56,0.00
1187,34,1,2019-12-01,2019-12-10,1389.61,1036.99,352.62,271347.38
1188,34,2,2020-01-01,2020-01-06,1389.61,1035.64,353.97,270993.41
1189,34,3,2020-02-01,2020-02-01,1389.61,1034.29,355.32,270638.09
1190,34,4,2020-03-01,2020-03-01,1389.61,1032.94,356.67,270281.42
1191,34,5,2020-04-01,2020-04-01,1389.61,1031.57,358.04,269923.38
1192,34,6,2020-05-01,2020-05-01,1389.61,1030.21,359.40,269563.98
1193,34,7,2020-06-01,2020-06-01,1389.61,1028.84,360.77,269203.21
1194,34,8,2020-07-01,2020-07-01,1389.61,1027.46,362.15,268841.06
1195,34,9,2020-08-01,2020-08-01,1389.61,1026.08,363.53,268477.53
1196,34,10,2020-09-01,2020-09-01,1389.61,1024.69,364.92,268112.61
1197,34,11,2020-10-01,2020-10-01,1389.61,1023.30,366.31,267746.30
1198,34,12,2020-11-01,2020-11-01,1389.61,1021.90,367.71,267378.59
1199,34,13,2020-12-01,2020-12-01,1389.61,1020.49,369.12,267009.47
1200,34,14,2021-01-01,2021-01-01,1389.61,1019.09,370.52,266638.95
1201,34,15,2021-02-01,2021-02-01,1389.61,1017.67,371.94,266267.01
1202,34,16,2021-03-01,2021-03-01,1389.61,1016.25,373.36,265893.65
1203,34,17,2021-04-01,2021-04-01,1389.61,1014.83,374.78,265518.87
1204,34,18,2021-05-01,2021-05-13,1389.61,1013.40,376.21,265142.66
1205,34,19,2021-06-01,2021-06-01,1389.61,1011.96,377.65,264765.01
1206,34,20,2021-07-01,2021-07-01,1389.61,1010.52,379.09,264385.92
1207,34,21,2021-08-01,2021-08-01,1389.61,1009.07,380.54,264005.38
1208,34,22,2021-09-01,2021-09-01,1389.61,1007.62,381.99,263623.39
1209,34,23,2021-10-01,2021-10-01,1389.61,1006.16,383.45,263239.94
1210,34,24,2021-11-01,2021-11-01,1389.61,1004.70,384.91,262855.03
1211,34,25,2021-12-01,2021-12-01,1389.61,1003.23,386.38,262468.65
1212,34,26,2022-01-01,2022-01-01,1389.61,1001.76,387.85,262080.80
1213,34,27,2022-02-01,2022-02-01,1389.61,1000.28,389.33,261691.47
1214,34,28,2022-03-01,2022-03-11,1389.61,998.79,390.82,261300.65
1215,34,29,2022-04-01,2022-04-01,1389.61,997.30,392.31,260908.34
1216,34,30,2022-05-01,2022-05-01,1389.61,995.80,393.81,260514.53
1217,34,31,2022-06-01,2022-06-01,1389.61,994.30,395.31,260119.22
1218,34,32,2022-07-01,2022-07-01,1389.61,992.79,396.82,259722.40
1219,34,33,2022-08-01,2022-08-01,1389.61,991.27,398.34,259324.06
1220,34,34,2022-09-01,2022-09-01,1389.61,989.75,399.86,258924.20
1221,34,35,2022-10-01,2022-10-01,1389.61,988.23,401.38,258522.82
1222,34,36,2022-11-01,2022-11-04,1389.61,986.70,402.91,258119.91
1223,34,37,2022-12-01,2022-12-01,1389.61,985.16,404.45,257715.46
1224,34,38,2023-01-01,2023-01-01,1389.61,983.61,406.00,257309.46
1225,34,39,2023-02-01,2023-02-01,1389.61,982.06,407.55,256901.91
1226,34,40,2023-03-01,2023-03-01,1389.61,980.51,409.10,256492.81
1227,34,41,2023-04-01,2023-04-01,1389.61,978.95,410.66,256082.15
1228,34,42,2023-05-01,2023-05-01,1389.61,977.38,412.23,255669.92
1229,34,43,2023-06-01,2023-06-01,1389.61,975.81,413.80,255256.12
1230,34,44,2023-07-01,2023-07-01,1389.61,974.23,415.38,254840.74
1231,34,45,2023-08-01,2023-08-05,1389.61,972.64,416.97,254423.77
1232,34,46,2023-09-01,2023-09-01,1389.61,971.05,418.56,254005.21
1233,34,47,2023-10-01,2023-10-04,1389.61,969.45,420.16,253585.05
1234,34,48,2023-11-01,2023-11-05,1389.61,967.85,421.76,253163.29
1235,34,49,2023-12-01,2023-12-01,1389.61,966.24,423.37,252739.92
1236,34,50,2024-01-01,2024-01-01,1389.61,964.62,424.99,252314.93
1237,34,51,2024-02-01,2024-02-01,1389.61,963.00,426.61,251888.32
1238,34,52,2024-03-01,2024-03-01,1389.61,961.37,428.24,251460.08
1239,34,53,2024-04-01,2024-04-07,1389.61,959.74,429.87,251030.21
1240,34,54,2024-05-01,2024-05-01,1389.61,958.10,431.51,250598.70
1241,34,55,2024-06-01,2024-06-01,1389.61,956.45,433.16,250165.54
1242,34,56,2024-07-01,2024-07-01,1389.61,954.80,434.81,249730.73
1243,34,57,2024-08-01,2024-08-01,1389.61,953.14,436.47,249294.26
1244,34,58,2024-09-01,2024-09-01,1389.61,951.47,438.14,248856.12
1245,34,59,2024-10-01,2024-10-01,1389.61,949.80,439.81,248416.31
1246,34,60,2024-11-01,2024-11-01,1389.61,948.12,441.49,247974.82
1247,34,61,2024-12-01,2024-12-01,1389.61,946.44,443.17,247531.65
1248,34,62,2025-01-01,2025-01-01,1389.61,944.75,444.86,247086.79
1249,34,63,2025-02-01,2025-02-01,1389.61,943.05,446.56,246640.23
1250,34,64,2025-03-01,2025-03-01,1389.61,941.34,448.27,246191.96
1251,34,65,2025-04-01,2025-04-01,1389.61,939.63,449.98,245741.98
1252,34,66,2025-05-01,2025-05-01,1389.61,937.92,451.69,245290.29
1253,34,67,2025-06-01,2025-06-01,1389.61,936.19,453.42,244836.87
1254,35,1,2023-02-01,2023-02-01,1021.83,85.31,936.52,10763.48
1255,35,2,2023-03-01,2023-03-11,1021.83,78.48,943.35,9820.13
1256,35,3,2023-04-01,2023-04-01,1021.83,71.61,950.22,8869.91
1257,35,4,2023-05-01,2023-05-01,1021.83,64.68,957.15,7912.76
1258,35,5,2023-06-01,2023-06-01,1021.83,57.70,964.13,6948.63
1259,35,6,2023-07-01,2023-07-01,1021.83,50.67,971.16,5977.47
1260,35,7,2023-08-01,2023-08-01,1021.83,43.59,978.24,4999.23
1261,35,8,2023-09-01,2023-09-01,1021.83,36.45,985.38,4013.85
1262,35,9,2023-10-01,2023-10-01,1021.83,29.27,992.56,3021.29
1263,35,10,2023-11-01,2023-11-01,1021.83,22.03,999.80,2021.49
1264,35,11,2023-12-01,2023-12-01,1021.83,14.74,1007.09,1014.40
1265,35,12,2024-01-01,2024-01-01,1021.80,7.40,1014.40,0.00
1266,36,1,2022-10-01,,538.10,225.47,312.63,24487.37
1267,36,2,2022-11-01,,538.10,222.63,315.47,24171.90
1268,36,3,2022-12-01,,538.10,219.76,318.34,23853.56
1269,37,1,2021-07-01,2021-07-12,360.08,50.80,309.28,11690.72
1270,37,2,2021-08-01,2021-08-01,360.08,49.49,310.59,11380.13
1271,37,3,2021-09-01,2021-09-01,360.08,48.18,311.90,11068.23
1272,37,4,2021-10-01,2021-10-01,360.08,46.86,313.22,10755.01
1273,37,5,2021-11-01,2021-11-01,360.08,45.53,314.55,10440.46
1274,37,6,2021-12-01,2021-12-01,360.08,44.20,315.88,10124.58
1275,37,7,2022-01-01,2022-01-01,360.08,42.86,317.22,9807.36
1276,37,8,2022-02-01,2022-02-07,360.08,41.52,318.56,9488.80
1277,37,9,2022-03-01,2022-03-01,360.08,40.17,319.91,9168.89
1278,37,10,2022-04-01,2022-04-01,360.08,38.81,321.27,8847.62
1279,37,11,2022-05-01,2022-05-01,360.08,37.45,322.63,8524.99
1280,37,12,2022-06-01,2022-06-01,360.08,36.09,323.99,8201.00
1281,37,13,2022-07-01,2022-07-06,360.08,34.72,325.36,7875.64
1282,37,14,2022-08-01,2022-08-01,360.08,33.34,326.74,7548.90
1283,37,15,2022-09-01,2022-09-01,360.08,31.96,328.12,7220.78
1284,37,16,2022-10-01,2022-10-01,360.08,30.57,329.51,6891.27
1285,37,17,2022-11-01,2022-11-01,360.08,29.17,330.91,6560.36
1286,37,18,2022-12-01,2022-12-01,360.08,27.77,332.31,6228.05
1287,37,19,2023-01-01,2023-01-01,360.08,26.37,333.71,5894.34
1288,37,20,2023-02-01,2023-02-01,360.08,24.95,335.13,5559.21
1289,37,21,2023-03-01,2023-03-01,360.08,23.53,336.55,5222.66
1290,37,22,2023-04-01,2023-04-01,360.08,22.11,337.97,4884.69
1291,37,23,2023-05-01,2023-05-01,360.08,20.68,339.40,4545.29
1292,37,24,2023-06-01,2023-06-01,360.08,19.24,340.84,4204.45
1293,37,25,2023-07-01,2023-07-10,360.08,17.80,342.28,3862.17
1294,37,26,2023-08-01,2023-08-01,360.08,16.35,343.73,3518.44
1295,37,27,2023-09-01,2023-09-01,360.08,14.89,345.19,3173.25
1296,37,28,2023-10-01,2023-10-01,360.08,13.43,346.65,2826.60
1297,37,29,2023-11-01,2023-11-01,360.08,11.97,348.11,2478.49
1298,37,30,2023-12-01,2023-12-03,360.08,10.49,349.59,2128.90
1299,37,31,2024-01-01,2024-01-01,360.08,9.01,351.07,1777.83
1300,37,32,2024-02-01,2024-02-01,360.08,7.53,352.55,1425.28
1301,37,33,2024-03-01,2024-03-06,360.08,6.03,354.05,1071.23
1302,37,34,2024-04-01,2024-04-01,360.08,4.53,355.55,715.68
1303,37,35,2024-05-01,2024-05-01,360.08,3.03,357.05,358.63
1304,37,36,2024-06-01,2024-06-01,360.15,1.52,358.63,0.00
1305,38,1,2024-02-01,2024-02-01,353.90,37.33,316.57,3683.43
1306,38,2,2024-03-01,2024-03-01,353.90,34.38,319.52,3363.91
1307,38,3,2024-04-01,2024-04-08,353.90,31.40,322.50,3041.41
1308,38,4,2024-05-01,2024-05-01,353.90,28.39,325.51,2715.90
1309,38,5,2024-06-01,2024-06-08,353.90,25.35,328.55,2387.35
1310,38,6,2024-07-01,2024-07-01,353.90,22.28,331.62,2055.73
1311,38,7,2024-08-01,2024-08-01,353.90,19.19,334.71,1721.02
1312,38,8,2024-09-01,2024-09-01,353.90,16.06,337.84,1383.18
1313,38,9,2024-10-01,2024-10-01,353.90,12.91,340.99,1042.19
1314,38,10,2024-11-01,2024-11-01,353.90,9.73,344.17,698.02
1315,38,11,2024-12-01,2024-12-01,353.90,6.51,347.39,350.63
1316,38,12,2025-01-01,2025-01-01,353.90,3.27,350.63,0.00
1317,39,1,2020-02-01,2020-02-01,504.64,165.58,339.06,24560.94
1318,39,2,2020-03-01,2020-03-01,504.64,163.33,341.31,24219.63
1319,39,3,2020-04-01,2020-04-01,504.64,161.06,343.58,23876.05
1320,39,4,2020-05-01,2020-05-01,504.64,158.78,345.86,23530.19
1321,39,5,2020-06-01,2020-06-01,504.64,156.48,348.16,23182.03
1322,39,6,2020-07-01,2020-07-01,504.64,154.16,350.48,22831.55
1323,39,7,2020-08-01,2020-08-01,504.64,151.83,352.81,22478.74
1324,39,8,2020-09-01,2020-09-01,504.64,149.48,355.16,22123.58
1325,39,9,2020-10-01,2020-10-01,504.64,147.12,357.52,21766.06
1326,39,10,2020-11-01,2020-11-01,504.64,144.74,359.90,21406.16
1327,39,11,2020-12-01,2020-12-09,504.64,142.35,362.29,21043.87
1328,39,12,2021-01-01,2021-01-01,504.64,139.94,364.70,20679.17
1329,39,13,2021-02-01,2021-02-01,504.64,137.52,367.12,20312.05
1330,39,14,2021-03-01,2021-03-01,504.64,135.08,369.56,19942.49
1331,39,15,2021-04-01,2021-04-01,504.64,132.62,372.02,19570.47
1332,39,16,2021-05-01,2021-05-01,504.64,130.14,374.50,19195.97
1333,39,17,2021-06-01,2021-06-01,504.64,127.65,376.99,18818.98
1334,39,18,2021-07-01,2021-07-01,504.64,125.15,379.49,18439.49
1335,39,19,2021-08-01,2021-08-01,504.64,122.62,382.02,18057.47
1336,39,20,2021-09-01,2021-09-01,504.64,120.08,384.56,17672.91
1337,39,21,2021-10-01,2021-10-01,504.64,117.52,387.12,17285.79
1338,39,22,2021-11-01,2021-11-01,504.64,114.95,389.69,16896.10
1339,39,23,2021-12-01,2021-12-01,504.64,112.36,392.28,16503.82
1340,39,24,2022-01-01,2022-01-01,504.64,109.75,394.89,16108.93
1341,39,25,2022-02-01,2022-02-01,504.64,107.12,397.52,15711.41
1342,39,26,2022-03-01,2022-03-01,504.64,104.48,400.16,15311.25
1343,39,27,2022-04-01,2022-04-12,504.64,101.82,402.82,14908.43
1344,39,28,2022-05-01,2022-05-01,504.64,99.14,405.50,14502.93
1345,39,29,2022-06-01,2022-06-01,504.64,96.44,408.20,14094.73
1346,39,30,2022-07-01,2022-07-11,504.64,93.73,410.91,13683.82
1347,39,31,2022-08-01,2022-08-01,504.64,91.00,413.64,13270.18
1348,39,32,2022-09-01,2022-09-01,504.64,88.25,416.39,12853.79
1349,39,33,2022-10-01,2022-10-01,504.64,85.48,419.16,12434.63
1350,39,34,2022-11-01,2022-11-01,504.64,82.69,421.95,12012.68
1351,39,35,2022-12-01,2022-12-08,504.64,79.88,424.76,11587.92
1352,39,36,2023-01-01,2023-01-01,504.64,77.06,427.58,11160.34
1353,39,37,2023-02-01,2023-02-01,504.64,74.22,430.42,10729.92
1354,39,38,2023-03-01,2023-03-09,504.64,71.35,433.29,10296.63
1355,39,39,2023-04-01,2023-04-01,504.64,68.47,436.17,9860.46
1356,39,40,2023-05-01,2023-05-01,504.64,65.57,439.07,9421.39
1357,39,41,2023-06-01,2023-06-01,504.64,62.65,441.99,8979.40
1358,39,42,2023-07-01,2023-07-09,504.64,59.71,444.93,8534.47
1359,39,43,2023-08-01,2023-08-08,504.64,56.75,447.89,8086.58
1360,39,44,2023-09-01,2023-09-01,504.64,53.78,450.86,7635.72
1361,39,45,2023-10-01,2023-10-01,504.64,50.78,453.86,7181.86
1362,39,46,2023-11-01,2023-11-01,504.64,47.76,456.88,6724.98
1363,39,47,2023-12-01,2023-12-01,504.64,44.72,459.92,6265.06
1364,39,48,2024-01-01,2024-01-01,504.64,41.66,462.98,5802.08
1365,39,49,2024-02-01,2024-02-01,504.64,38.58,466.06,5336.02
1366,39,50,2024-03-01,2024-03-05,504.64,35.48,469.16,4866.86
1367,39,51,2024-04-01,2024-04-01,504.64,32.36,472.28,4394.58
1368,39,52,2024-05-01,2024-05-01,504.64,29.22,475.42,3919.16
1369,39,53,2024-06-01,2024-06-01,504.64,26.06,478.58,3440.58
1370,39,54,2024-07-01,2024-07-06,504.64,22.88,481.76,2958.82
1371,39,55,2024-08-01,2024-08-01,504.64,19.68,484.96,2473.86
1372,39,56,2024-09-01,2024-09-01,504.64,16.45,488.19,1985.67
1373,39,57,2024-10-01,2024-10-01,504.64,13.20,491.44,1494.23
1374,39,58,2024-11-01,2024-11-01,504.64,9.94,494.70,999.53
1375,39,59,2024-12-01,2024-12-01,504.64,6.65,497.99,501.54
1376,39,60,2025-01-01,2025-01-08,504.88,3.34,501.54,0.00
1377,40,1,2024-03-01,2024-03-01,805.74,150.08,655.66,16744.34
1378,40,2,2024-04-01,2024-04-01,805.74,144.42,661.32,16083.02
1379,40,3,2024-05-01,2024-05-09,805.74,138.72,667.02,15416.00
1380,40,4,2024-06-01,2024-06-01,805.74,132.96,672.78,14743.22
1381,40,5,2024-07-01,2024-07-01,805.74,127.16,678.58,14064.64
1382,40,6,2024-08-01,2024-08-01,805.74,121.31,684.43,13380.21
1383,40,7,2024-09-01,2024-09-01,805.74,115.40,690.34,12689.87
1384,40,8,2024-10-01,2024-10-01,805.74,109.45,696.29,11993.58
1385,40,9,2024-11-01,2024-11-01,805.74,103.44,702.30,11291.28
1386,40,10,2024-12-01,2024-12-01,805.74,97.39,708.35,10582.93
1387,40,11,2025-01-01,2025-01-01,805.74,91.28,714.46,9868.47
1388,40,12,2025-02-01,2025-02-01,805.74,85.12,720.62,9147.85
1389,40,13,2025-03-01,2025-03-01,805.74,78.90,726.84,8421.01
1390,40,14,2025-04-01,2025-04-01,805.74,72.63,733.11,7687.90
1391,40,15,2025-05-01,2025-05-01,805.74,66.31,739.43,6948.47
1392,40,16,2025-06-01,2025-06-01,805.74,59.93,745.81,6202.66
1393,41,1,2025-01-01,2025-01-01,423.12,135.66,287.46,62812.54
1394,41,2,2025-02-01,2025-02-01,423.12,135.05,288.07,62524.47
1395,41,3,2025-03-01,2025-03-01,423.12,134.43,288.69,62235.78
1396,41,4,2025-04-01,2025-04-01,423.12,133.81,289.31,61946.47
1397,41,5,2025-05-01,2025-05-01,423.12,133.18,289.94,61656.53
1398,41,6,2025-06-01,2025-06-01,423.12,132.56,290.56,61365.97
1399,42,1,2021-07-01,2021-07-01,232.40,50.26,182.14,7217.86
1400,42,2,2021-08-01,2021-08-01,232.40,49.02,183.38,7034.48
1401,42,3,2021-09-01,2021-09-01,232.40,47.78,184.62,6849.86
1402,42,4,2021-10-01,2021-10-01,232.40,46.52,185.88,6663.98
1403,42,5,2021-11-01,2021-11-01,232.40,45.26,187.14,6476.84
1404,42,6,2021-12-01,2021-12-01,232.40,43.99,188.41,6288.43
1405,42,7,2022-01-01,2022-01-10,232.40,42.71,189.69,6098.74
1406,42,8,2022-02-01,2022-02-01,232.40,41.42,190.98,5907.76
1407,42,9,2022-03-01,2022-03-01,232.40,40.12,192.28,5715.48
1408,42,10,2022-04-01,2022-04-01,232.40,38.82,193.58,5521.90
1409,42,11,2022-05-01,2022-05-01,232.40,37.50,194.90,5327.00
1410,42,12,2022-06-01,2022-06-01,232.40,36.18,196.22,5130.78
1411,42,13,2022-07-01,2022-07-01,232.40,34.85,197.55,4933.23
1412,42,14,2022-08-01,2022-08-01,232.40,33.50,198.90,4734.33
1413,42,15,2022-09-01,2022-09-01,232.40,32.15,200.25,4534.08
1414,42,16,2022-10-01,2022-10-01,232.40,30.79,201.61,4332.47
1415,42,17,2022-11-01,2022-11-01,232.40,29.42,202.98,4129.49
1416,42,18,2022-12-01,2022-12-05,232.40,28.05,204.35,3925.14
1417,42,19,2023-01-01,2023-01-01,232.40,26.66,205.74,3719.40
1418,42,20,2023-02-01,2023-02-01,232.40,25.26,207.14,3512.26
1419,42,21,2023-03-01,2023-03-01,232.40,23.85,208.55,3303.71
1420,42,22,2023-04-01,2023-04-01,232.40,22.44,209.96,3093.75
1421,42,23,2023-05-01,2023-05-01,232.40,21.01,211.39,2882.36
1422,42,24,2023-06-01,2023-06-01,232.40,19.58,212.82,2669.54
1423,42,25,2023-07-01,2023-07-01,232.40,18.13,214.27,2455.27
1424,42,26,2023-08-01,2023-08-01,232.40,16.68,215.72,2239.55
1425,42,27,2023-09-01,2023-09-01,232.40,15.21,217.19,2022.36
1426,42,28,2023-10-01,2023-10-01,232.40,13.74,218.66,1803.70
1427,42,29,2023-11-01,2023-11-01,232.40,12.25,220.15,1583.55
1428,42,30,2023-12-01,2023-12-13,232.40,10.75,221.65,1361.90
1429,42,31,2024-01-01,2024-01-01,232.40,9.25,223.15,1138.75
1430,42,32,2024-02-01,2024-02-12,232.40,7.73,224.67,914.08
1431,42,33,2024-03-01,2024-03-01,232.40,6.21,226.19,687.89
1432,42,34,2024-04-01,2024-04-01,232.40,4.67,227.73,460.16
1433,42,35,2024-05-01,2024-05-01,232.40,3.13,229.27,230.89
1434,42,36,2024-06-01,2024-06-01,232.46,1.57,230.89,0.00
1435,43,1,2020-10-01,2020-10-01,447.51,93.59,353.92,18746.08
1436,43,2,2020-11-01,2020-11-01,447.51,91.86,355.65,18390.43
1437,43,3,2020-12-01,2020-12-02,447.51,90.11,357.40,18033.03
1438,43,4,2021-01-01,2021-01-01,447.51,88.36,359.15,17673.88
1439,43,5,2021-02-01,2021-02-01,447.51,86.60,360.91,17312.97
1440,43,6,2021-03-01,2021-03-01,447.51,84.83,362.68,16950.29
1441,43,7,2021-04-01,2021-04-01,447.51,83.06,364.45,16585.84
1442,43,8,2021-05-01,2021-05-01,447.51,81.27,366.24,16219.60
1443,43,9,2021-06-01,2021-06-02,447.51,79.48,368.03,15851.57
1444,43,10,2021-07-01,2021-07-01,447.51,77.67,369.84,15481.73
1445,43,11,2021-08-01,2021-08-01,447.51,75.86,371.65,15110.08
1446,43,12,2021-09-01,2021-09-01,447.51,74.04,373.47,14736.61
1447,43,13,2021-10-01,2021-10-01,447.51,72.21,375.30,14361.31
1448,43,14,2021-11-01,2021-11-01,447.51,70.37,377.14,13984.17
1449,43,15,2021-12-01,2021-12-01,447.51,68.52,378.99,13605.18
1450,43,16,2022-01-01,2022-01-01,447.51,66.67,380.84,13224.34
1451,43,17,2022-02-01,2022-02-01,447.51,64.80,382.71,12841.63
1452,43,18,2022-03-01,2022-03-01,447.51,62.92,384.59,12457.04
1453,43,19,2022-04-01,2022-04-01,447.51,61.04,386.47,12070.57
1454,43,20,2022-05-01,2022-05-01,447.51,59.15,388.36,11682.21
1455,43,21,2022-06-01,,447.51,57.24,390.27,11291.94
1456,43,22,2022-07-01,,447.51,55.33,392.18,10899.76
1457,43,23,2022-08-01,,447.51,53.41,394.10,10505.66
1458,44,1,2023-01-01,2023-01-12,411.30,149.00,262.30,19537.70
1459,44,2,2023-02-01,2023-02-01,411.30,147.02,264.28,19273.42
1460,44,3,2023-03-01,2023-03-01,411.30,145.03,266.27,19007.15
1461,44,4,2023-04-01,2023-04-10,411.30,143.03,268.27,18738.88
1462,44,5,2023-05-01,2023-05-05,411.30,141.01,270.29,18468.59
1463,44,6,2023-06-01,2023-06-01,411.30,138.98,272.32,18196.27
1464,44,7,2023-07-01,2023-07-01,411.30,136.93,274.37,17921.90
