id,ticker,company_name,trade_date,open_price,high_price,low_price,close_price,volume
1023,CALDR,Caldera Energía,2024-09-11,13.43,13.48,13.36,13.44,222077
1024,LKVW,Lakeview Alimentación,2024-09-11,11.78,11.89,11.52,11.65,327620
1025,MRDN,Meridiano Industrial,2024-09-11,33.65,33.93,33.27,33.50,218487
1026,NRTH,Northwind Farmacéutica,2024-09-11,99.39,100.67,97.19,98.28,335090
1027,OKVL,Oakvale Construcción,2024-09-11,8.50,8.67,8.34,8.40,445805
1028,PNFD,Pinefield Logística,2024-09-11,41.83,42.28,38.15,39.99,642838
1029,STNB,Stonebridge Seguros,2024-09-11,45.71,45.90,45.49,45.85,180370
1030,VGRE,Vega Renovables,2024-09-11,83.23,83.80,83.03,83.38,273596
1031,ARCD,Arcadia Telecom,2024-09-12,7.53,7.58,7.48,7.49,207865
1032,BLHB,Blue Harbour Naval,2024-09-12,30.86,31.92,30.84,31.39,428868
1033,CALDR,Caldera Energía,2024-09-12,13.37,13.46,13.34,13.46,280208
1034,LKVW,Lakeview Alimentación,2024-09-12,11.58,11.90,11.42,11.80,305131
1035,MRDN,Meridiano Industrial,2024-09-12,33.41,33.84,33.31,33.72,146957
1036,NRTH,Northwind Farmacéutica,2024-09-12,98.57,101.44,98.16,100.71,550923
1037,OKVL,Oakvale Construcción,2024-09-12,8.35,8.41,8.30,8.34,196289
1038,PNFD,Pinefield Logística,2024-09-12,40.25,40.82,38.78,39.08,485531
1039,STNB,Stonebridge Seguros,2024-09-12,45.45,48.34,43.81,47.07,471103
1040,VGRE,Vega Renovables,2024-09-12,82.48,85.18,81.33,84.94,436990
1041,ARCD,Arcadia Telecom,2024-09-13,7.51,7.56,7.46,7.55,378270
1042,BLHB,Blue Harbour Naval,2024-09-13,31.42,31.62,31.12,31.29,217173
1043,CALDR,Caldera Energía,2024-09-13,13.54,13.58,13.48,13.51,182960
1044,LKVW,Lakeview Alimentación,2024-09-13,11.85,11.86,11.78,11.82,136862
1045,MRDN,Meridiano Industrial,2024-09-13,33.87,33.92,33.86,33.91,263242
1046,NRTH,Northwind Farmacéutica,2024-09-13,101.01,103.39,99.94,102.53,400773
1047,OKVL,Oakvale Construcción,2024-09-13,8.28,8.30,8.25,8.27,157967
1048,PNFD,Pinefield Logística,2024-09-13,38.98,39.80,38.12,39.62,343333
1049,STNB,Stonebridge Seguros,2024-09-13,47.05,49.15,45.88,48.26,453783
1050,VGRE,Vega Renovables,2024-09-13,84.47,85.78,83.76,85.17,246171
1051,ARCD,Arcadia Telecom,2024-09-16,7.63,7.78,7.46,7.55,238153
1052,BLHB,Blue Harbour Naval,2024-09-16,31.31,31.42,30.14,30.79,297781
1053,CALDR,Caldera Energía,2024-09-16,13.47,13.57,13.07,13.16,445817
1054,LKVW,Lakeview Alimentación,2024-09-16,11.83,11.84,11.79,11.81,185521
1055,MRDN,Meridiano Industrial,2024-09-16,33.91,34.55,33.62,34.11,189757
1056,NRTH,Northwind Farmacéutica,2024-09-16,102.71,103.38,102.33,103.12,303106
1057,OKVL,Oakvale Construcción,2024-09-16,8.31,8.44,8.23,8.41,208299
1058,PNFD,Pinefield Logística,2024-09-16,39.76,40.60,37.73,38.69,280018
1059,STNB,Stonebridge Seguros,2024-09-16,48.31,48.64,48.00,48.21,105296
1060,VGRE,Vega Renovables,2024-09-16,83.72,90.37,81.58,88.00,351503
1061,ARCD,Arcadia Telecom,2024-09-17,7.53,7.58,7.53,7.53,116409
1062,BLHB,Blue Harbour Naval,2024-09-17,30.72,30.74,30.33,30.52,310569
1063,CALDR,Caldera Energía,2024-09-17,13.09,13.21,13.01,13.12,226030
1064,LKVW,Lakeview Alimentación,2024-09-17,11.87,11.99,11.60,11.70,301001
1065,MRDN,Meridiano Industrial,2024-09-17,34.25,34.55,34.01,34.47,349089
1066,NRTH,Northwind Farmacéutica,2024-09-17,102.48,105.24,100.91,103.54,214246
1067,OKVL,Oakvale Construcción,2024-09-17,8.38,8.51,8.38,8.49,355875
1068,PNFD,Pinefield Logística,2024-09-17,38.79,39.73,37.08,37.99,240799
1069,STNB,Stonebridge Seguros,2024-09-17,48.07,48.60,47.75,48.55,186719
1070,VGRE,Vega Renovables,2024-09-17,88.62,91.59,87.21,89.58,435226
1071,ARCD,Arcadia Telecom,2024-09-18,7.52,7.63,7.39,7.48,79802
1072,BLHB,Blue Harbour Naval,2024-09-18,30.69,31.05,30.05,30.26,235295
1073,CALDR,Caldera Energía,2024-09-18,13.18,13.45,12.94,13.32,244143
1074,LKVW,Lakeview Alimentación,2024-09-18,11.72,11.75,11.57,11.67,228473
1075,MRDN,Meridiano Industrial,2024-09-18,34.33,35.11,34.19,34.71,257059
1076,NRTH,Northwind Farmacéutica,2024-09-18,103.61,103.83,102.27,102.77,260227
1077,OKVL,Oakvale Construcción,2024-09-18,8.47,8.51,8.44,8.45,251942
1078,PNFD,Pinefield Logística,2024-09-18,38.17,38.76,37.77,37.91,52310
1079,STNB,Stonebridge Seguros,2024-09-18,48.98,49.20,47.66,48.23,286227
1080,VGRE,Vega Renovables,2024-09-18,88.41,94.37,83.40,92.18,531084
1081,ARCD,Arcadia Telecom,2024-09-19,7.43,7.73,7.31,7.53,299066
1082,BLHB,Blue Harbour Naval,2024-09-19,30.45,30.86,30.20,30.25,213370
1083,CALDR,Caldera Energía,2024-09-19,13.17,13.30,12.96,13.04,285454
1084,LKVW,Lakeview Alimentación,2024-09-19,11.62,11.90,11.52,11.79,365094
1085,MRDN,Meridiano Industrial,2024-09-19,34.60,34.95,34.42,34.78,138008
1086,NRTH,Northwind Farmacéutica,2024-09-19,101.79,102.19,101.60,102.13,366600
1087,OKVL,Oakvale Construcción,2024-09-19,8.44,8.77,8.33,8.63,308769
1088,PNFD,Pinefield Logística,2024-09-19,37.74,38.50,37.44,38.23,271180
1089,STNB,Stonebridge Seguros,2024-09-19,48.63,48.67,48.62,48.63,170061
1090,VGRE,Vega Renovables,2024-09-19,92.64,93.84,91.69,93.08,268102
1091,ARCD,Arcadia Telecom,2024-09-20,7.50,7.61,7.48,7.56,212812
1092,BLHB,Blue Harbour Naval,2024-09-20,30.34,30.36,30.24,30.30,234556
1093,CALDR,Caldera Energía,2024-09-20,12.98,13.22,12.66,13.12,260124
1094,LKVW,Lakeview Alimentación,2024-09-20,11.83,11.88,11.80,11.86,281683
1095,MRDN,Meridiano Industrial,2024-09-20,34.71,35.10,34.18,34.39,254885
1096,NRTH,Northwind Farmacéutica,2024-09-20,102.28,103.32,96.69,99.67,361987
1097,OKVL,Oakvale Construcción,2024-09-20,8.62,8.64,8.59,8.61,215510
1098,PNFD,Pinefield Logística,2024-09-20,38.06,39.76,37.96,38.79,430799
1099,STNB,Stonebridge Seguros,2024-09-20,48.49,49.66,48.12,48.98,285210
1100,VGRE,Vega Renovables,2024-09-20,92.49,93.26,91.70,92.76,183014
1101,ARCD,Arcadia Telecom,2024-09-23,7.54,7.62,7.54,7.59,289854
1102,BLHB,Blue Harbour Naval,2024-09-23,30.20,30.91,29.60,30.57,344567
1103,CALDR,Caldera Energía,2024-09-23,13.11,13.31,13.05,13.22,245485
1104,LKVW,Lakeview Alimentación,2024-09-23,11.89,12.15,11.80,12.04,380927
1105,MRDN,Meridiano Industrial,2024-09-23,34.56,34.72,34.39,34.43,247118
1106,NRTH,Northwind Farmacéutica,2024-09-23,99.57,102.70,98.80,101.30,466049
1107,OKVL,Oakvale Construcción,2024-09-23,8.62,8.67,8.61,8.62,195477
1108,PNFD,Pinefield Logística,2024-09-23,39.26,40.74,37.28,37.35,661996
1109,STNB,Stonebridge Seguros,2024-09-23,49.07,49.10,48.99,48.99,304618
1110,VGRE,Vega Renovables,2024-09-23,90.35,93.61,89.89,91.94,316408
1111,ARCD,Arcadia Telecom,2024-09-24,7.63,7.63,7.54,7.61,161432
1112,BLHB,Blue Harbour Naval,2024-09-24,30.72,30.94,30.31,30.51,197218
1113,CALDR,Caldera Energía,2024-09-24,13.16,13.23,13.14,13.21,265787
1114,LKVW,Lakeview Alimentación,2024-09-24,12.02,12.07,11.95,12.00,188916
1115,MRDN,Meridiano Industrial,2024-09-24,34.43,34.43,34.15,34.27,290658
1116,NRTH,Northwind Farmacéutica,2024-09-24,100.75,100.92,100.17,100.66,251086
1117,OKVL,Oakvale Construcción,2024-09-24,8.66,8.73,8.53,8.60,219576
1118,PNFD,Pinefield Logística,2024-09-24,37.79,38.19,37.15,37.68,314645
1119,STNB,Stonebridge Seguros,2024-09-24,49.09,50.04,47.06,48.19,245364
1120,VGRE,Vega Renovables,2024-09-24,91.87,93.37,86.09,88.27,493224
1121,ARCD,Arcadia Telecom,2024-09-25,7.62,7.64,7.57,7.58,201597
1122,BLHB,Blue Harbour Naval,2024-09-25,30.57,30.69,29.30,29.78,251635
1123,CALDR,Caldera Energía,2024-09-25,13.22,13.38,13.17,13.35,178497
1124,LKVW,Lakeview Alimentación,2024-09-25,11.99,11.99,11.79,11.79,406682
1125,MRDN,Meridiano Industrial,2024-09-25,34.08,35.60,33.02,34.67,165516
1126,NRTH,Northwind Farmacéutica,2024-09-25,100.75,100.76,99.67,100.26,336190
1127,OKVL,Oakvale Construcción,2024-09-25,8.54,8.63,8.43,8.59,172365
1128,PNFD,Pinefield Logística,2024-09-25,37.12,39.99,36.14,38.52,379706
1129,STNB,Stonebridge Seguros,2024-09-25,47.97,49.30,47.88,48.81,307815
1130,VGRE,Vega Renovables,2024-09-25,87.99,90.00,84.52,86.23,483129
1131,ARCD,Arcadia Telecom,2024-09-26,7.61,7.75,7.40,7.54,293921
1132,BLHB,Blue Harbour Naval,2024-09-26,29.81,30.68,29.77,30.16,383383
1133,CALDR,Caldera Energía,2024-09-26,13.37,13.72,12.96,13.05,350836
1134,LKVW,Lakeview Alimentación,2024-09-26,11.81,11.82,11.61,11.69,228887
1135,MRDN,Meridiano Industrial,2024-09-26,34.77,34.99,34.21,34.99,329163
1136,NRTH,Northwind Farmacéutica,2024-09-26,100.39,101.38,100.33,101.20,316811
1137,OKVL,Oakvale Construcción,2024-09-26,8.68,8.74,8.64,8.71,339377
1138,PNFD,Pinefield Logística,2024-09-26,38.29,38.54,36.43,37.19,506065
1139,STNB,Stonebridge Seguros,2024-09-26,48.61,48.98,47.81,48.05,389857
1140,VGRE,Vega Renovables,2024-09-26,85.66,94.12,85.63,89.74,471290
1141,ARCD,Arcadia Telecom,2024-09-27,7.52,7.60,7.47,7.56,180058
1142,BLHB,Blue Harbour Naval,2024-09-27,30.22,30.53,29.61,29.80,347310
1143,CALDR,Caldera Energía,2024-09-27,13.06,13.22,12.43,12.74,444849
1144,LKVW,Lakeview Alimentación,2024-09-27,11.65,11.91,11.48,11.85,122680
1145,MRDN,Meridiano Industrial,2024-09-27,35.23,35.47,35.20,35.35,377645
1146,NRTH,Northwind Farmacéutica,2024-09-27,101.54,102.37,98.02,99.85,262027
1147,OKVL,Oakvale Construcción,2024-09-27,8.65,8.76,8.62,8.69,239334
1148,PNFD,Pinefield Logística,2024-09-27,37.37,39.33,37.19,38.58,529127
1149,STNB,Stonebridge Seguros,2024-09-27,48.08,48.18,46.94,47.34,464589
1150,VGRE,Vega Renovables,2024-09-27,89.95,90.39,89.79,89.84,199310
1151,ARCD,Arcadia Telecom,2024-09-30,7.64,7.69,7.58,7.67,369002
1152,BLHB,Blue Harbour Naval,2024-09-30,29.45,30.45,29.20,30.13,178175
1153,CALDR,Caldera Energía,2024-09-30,12.76,12.98,12.74,12.90,267137
1154,LKVW,Lakeview Alimentación,2024-09-30,11.79,11.81,11.59,11.68,329274
1155,MRDN,Meridiano Industrial,2024-09-30,34.89,35.71,34.58,35.55,189684
1156,NRTH,Northwind Farmacéutica,2024-09-30,99.97,100.79,98.15,99.31,133151
1157,OKVL,Oakvale Construcción,2024-09-30,8.75,8.75,8.40,8.48,581162
1158,PNFD,Pinefield Logística,2024-09-30,38.09,38.40,36.87,37.37,558154
1159,STNB,Stonebridge Seguros,2024-09-30,47.14,48.26,46.60,47.92,267786
1160,VGRE,Vega Renovables,2024-09-30,89.09,90.53,87.84,89.91,153106
1161,ARCD,Arcadia Telecom,2024-10-01,7.69,7.90,7.63,7.78,389671
1162,BLHB,Blue Harbour Naval,2024-10-01,30.41,30.42,29.70,29.81,107700
1163,CALDR,Caldera Energía,2024-10-01,12.99,13.11,12.55,12.75,371258
1164,LKVW,Lakeview Alimentación,2024-10-01,11.64,11.75,11.62,11.72,191538
1165,MRDN,Meridiano Industrial,2024-10-01,35.59,35.96,34.65,34.95,478392
1166,NRTH,Northwind Farmacéutica,2024-10-01,99.07,103.96,97.21,101.69,447030
1167,OKVL,Oakvale Construcción,2024-10-01,8.44,8.50,8.43,8.49,270999
1168,PNFD,Pinefield Logística,2024-10-01,37.33,37.75,36.79,37.07,168157
1169,STNB,Stonebridge Seguros,2024-10-01,47.78,47.87,47.20,47.56,255757
1170,VGRE,Vega Renovables,2024-10-01,89.76,89.89,89.33,89.68,155401
1171,ARCD,Arcadia Telecom,2024-10-02,7.79,8.04,7.58,7.98,524094
1172,BLHB,Blue Harbour Naval,2024-10-02,29.61,29.96,29.15,29.47,240387
1173,CALDR,Caldera Energía,2024-10-02,12.76,13.26,12.46,13.00,487110
1174,LKVW,Lakeview Alimentación,2024-10-02,11.78,11.87,11.57,11.69,166257
1175,MRDN,Meridiano Industrial,2024-10-02,34.78,34.81,34.53,34.73,279492
1176,NRTH,Northwind Farmacéutica,2024-10-02,101.93,102.27,101.77,101.93,204272
1177,OKVL,Oakvale Construcción,2024-10-02,8.48,8.51,8.42,8.50,272596
1178,PNFD,Pinefield Logística,2024-10-02,37.06,37.16,36.81,36.95,218338
1179,STNB,Stonebridge Seguros,2024-10-02,47.77,49.00,46.65,48.82,328570
1180,VGRE,Vega Renovables,2024-10-02,88.72,90.42,87.71,88.56,294918
1181,ARCD,Arcadia Telecom,2024-10-03,8.00,8.08,7.88,7.96,237523
1182,BLHB,Blue Harbour Naval,2024-10-03,29.72,29.90,29.65,29.88,219910
1183,CALDR,Caldera Energía,2024-10-03,13.07,13.07,12.91,12.94,272085
1184,LKVW,Lakeview Alimentación,2024-10-03,11.67,11.71,11.64,11.70,147819
1185,MRDN,Meridiano Industrial,2024-10-03,34.88,35.36,33.82,34.26,251987
1186,NRTH,Northwind Farmacéutica,2024-10-03,101.38,101.69,101.19,101.59,289483
1187,OKVL,Oakvale Construcción,2024-10-03,8.53,8.63,8.36,8.43,357580
1188,PNFD,Pinefield Logística,2024-10-03,37.36,37.98,37.22,37.84,590592
1189,STNB,Stonebridge Seguros,2024-10-03,48.92,49.86,47.30,48.17,207984
1190,VGRE,Vega Renovables,2024-10-03,88.05,88.72,87.35,88.20,223846
1191,ARCD,Arcadia Telecom,2024-10-04,8.02,8.07,7.91,7.93,382083
1192,BLHB,Blue Harbour Naval,2024-10-04,29.93,30.45,29.78,30.33,310902
1193,CALDR,Caldera Energía,2024-10-04,13.04,13.45,12.88,13.26,409752
1194,LKVW,Lakeview Alimentación,2024-10-04,11.75,12.06,11.47,11.97,233555
1195,MRDN,Meridiano Industrial,2024-10-04,34.30,34.66,34.08,34.43,182682
1196,NRTH,Northwind Farmacéutica,2024-10-04,101.04,101.22,100.51,101.03,313734
1197,OKVL,Oakvale Construcción,2024-10-04,8.43,8.57,8.07,8.25,311788
1198,PNFD,Pinefield Logística,2024-10-04,38.12,39.51,35.72,36.84,304275
1199,STNB,Stonebridge Seguros,2024-10-04,48.34,48.79,47.91,48.69,321620
1200,VGRE,Vega Renovables,2024-10-04,88.09,95.14,84.42,91.08,572077
1201,ARCD,Arcadia Telecom,2024-10-07,7.91,8.12,7.79,8.00,248855
1202,BLHB,Blue Harbour Naval,2024-10-07,30.38,30.79,30.30,30.59,354457
1203,CALDR,Caldera Energía,2024-10-07,13.16,13.74,13.04,13.53,337355
1204,LKVW,Lakeview Alimentación,2024-10-07,11.98,12.11,11.77,11.93,245875
1205,MRDN,Meridiano Industrial,2024-10-07,34.43,35.10,33.67,33.89,290386
1206,NRTH,Northwind Farmacéutica,2024-10-07,100.44,102.75,99.37,102.19,346670
1207,OKVL,Oakvale Construcción,2024-10-07,8.24,8.50,8.21,8.37,329411
1208,PNFD,Pinefield Logística,2024-10-07,36.33,41.10,33.93,39.01,672517
1209,STNB,Stonebridge Seguros,2024-10-07,48.21,49.73,48.09,49.43,362190
1210,VGRE,Vega Renovables,2024-10-07,90.87,97.45,88.83,95.34,560264
1211,ARCD,Arcadia Telecom,2024-10-08,8.06,8.18,7.80,7.91,185856
1212,BLHB,Blue Harbour Naval,2024-10-08,30.65,31.18,29.71,29.81,700254
1213,CALDR,Caldera Energía,2024-10-08,13.54,13.80,12.53,13.05,700043
1214,LKVW,Lakeview Alimentación,2024-10-08,11.89,12.02,11.82,11.97,51240
1215,MRDN,Meridiano Industrial,2024-10-08,33.85,34.00,33.67,33.96,243530
1216,NRTH,Northwind Farmacéutica,2024-10-08,101.37,101.77,100.90,101.63,195938
1217,OKVL,Oakvale Construcción,2024-10-08,8.34,8.42,8.23,8.37,190393
1218,PNFD,Pinefield Logística,2024-10-08,38.45,38.71,37.80,38.04,526624
1219,STNB,Stonebridge Seguros,2024-10-08,49.62,49.63,49.34,49.41,263889
1220,VGRE,Vega Renovables,2024-10-08,95.40,97.44,88.43,92.48,492042
1221,ARCD,Arcadia Telecom,2024-10-09,7.88,7.95,7.85,7.93,201690
1222,BLHB,Blue Harbour Naval,2024-10-09,29.75,30.03,29.44,29.85,99151
1223,CALDR,Caldera Energía,2024-10-09,13.10,13.37,13.07,13.36,359901
1224,LKVW,Lakeview Alimentación,2024-10-09,11.94,11.98,11.85,11.97,156604
1225,MRDN,Meridiano Industrial,2024-10-09,33.88,34.60,33.85,34.47,172850
1226,NRTH,Northwind Farmacéutica,2024-10-09,101.56,102.94,99.14,100.81,250124
1227,OKVL,Oakvale Construcción,2024-10-09,8.43,8.47,8.37,8.41,226163
1228,PNFD,Pinefield Logística,2024-10-09,37.89,38.23,37.74,38.13,197257
1229,STNB,Stonebridge Seguros,2024-10-09,49.42,50.52,49.06,49.76,250061
1230,VGRE,Vega Renovables,2024-10-09,92.59,94.82,92.18,93.63,321166
1231,ARCD,Arcadia Telecom,2024-10-10,7.91,8.00,7.81,7.89,220100
1232,BLHB,Blue Harbour Naval,2024-10-10,30.17,30.43,29.91,30.14,301078
1233,CALDR,Caldera Energía,2024-10-10,13.31,13.48,13.19,13.43,286565
1234,LKVW,Lakeview Alimentación,2024-10-10,12.03,12.05,12.01,12.03,234733
1235,MRDN,Meridiano Industrial,2024-10-10,34.18,34.47,33.58,33.90,292426
1236,NRTH,Northwind Farmacéutica,2024-10-10,99.97,100.28,99.91,100.02,254297
1237,OKVL,Oakvale Construcción,2024-10-10,8.41,8.63,8.38,8.63,304975
1238,PNFD,Pinefield Logística,2024-10-10,38.22,39.21,36.90,38.06,197815
1239,STNB,Stonebridge Seguros,2024-10-10,49.48,50.10,48.65,48.65,518084
1240,VGRE,Vega Renovables,2024-10-10,92.52,95.48,86.59,89.87,531309
1241,ARCD,Arcadia Telecom,2024-10-11,7.88,8.10,7.81,8.08,569432
1242,BLHB,Blue Harbour Naval,2024-10-11,30.45,31.14,29.70,30.00,223733
1243,CALDR,Caldera Energía,2024-10-11,13.45,13.61,13.14,13.28,383282
1244,LKVW,Lakeview Alimentación,2024-10-11,12.11,12.30,12.00,12.15,259281
1245,MRDN,Meridiano Industrial,2024-10-11,34.03,34.21,33.29,33.66,194942
1246,NRTH,Northwind Farmacéutica,2024-10-11,99.59,100.05,98.13,98.97,160714
1247,OKVL,Oakvale Construcción,2024-10-11,8.64,8.67,8.62,8.65,146458
1248,PNFD,Pinefield Logística,2024-10-11,38.22,39.56,37.59,38.67,462506
1249,STNB,Stonebridge Seguros,2024-10-11,48.44,49.47,48.43,49.05,279100
1250,VGRE,Vega Renovables,2024-10-11,88.67,101.89,85.47,95.57,568280
1251,ARCD,Arcadia Telecom,2024-10-14,8.13,8.29,8.10,8.25,310186
1252,BLHB,Blue Harbour Naval,2024-10-14,30.27,30.90,28.82,29.51,246510
1253,CALDR,Caldera Energía,2024-10-14,13.35,13.39,12.65,12.93,431596
1254,LKVW,Lakeview Alimentación,2024-10-14,12.18,12.31,11.92,12.05,168542
1255,MRDN,Meridiano Industrial,2024-10-14,33.70,33.84,33.41,33.55,296203
1256,NRTH,Northwind Farmacéutica,2024-10-14,98.26,99.48,98.24,99.16,111457
1257,OKVL,Oakvale Construcción,2024-10-14,8.67,8.71,8.65,8.66,229613
1258,PNFD,Pinefield Logística,2024-10-14,39.07,39.14,38.93,38.95,221714
1259,STNB,Stonebridge Seguros,2024-10-14,49.22,49.60,48.52,48.95,228917
1260,VGRE,Vega Renovables,2024-10-14,95.41,96.93,89.98,90.85,936210
1261,ARCD,Arcadia Telecom,2024-10-15,8.26,8.51,8.09,8.50,491705
1262,BLHB,Blue Harbour Naval,2024-10-15,29.47,31.16,29.04,30.48,422040
1263,CALDR,Caldera Energía,2024-10-15,12.80,13.15,12.65,13.03,345699
1264,LKVW,Lakeview Alimentación,2024-10-15,12.03,12.23,11.93,12.15,171425
1265,MRDN,Meridiano Industrial,2024-10-15,33.59,33.72,33.38,33.50,202340
1266,NRTH,Northwind Farmacéutica,2024-10-15,99.09,99.85,98.42,98.55,251162
1267,OKVL,Oakvale Construcción,2024-10-15,8.61,8.65,8.59,8.64,91519
1268,PNFD,Pinefield Logística,2024-10-15,38.70,38.73,37.42,38.07,523443
1269,STNB,Stonebridge Seguros,2024-10-15,48.96,49.21,47.97,48.16,339905
1270,VGRE,Vega Renovables,2024-10-15,89.78,92.77,88.47,91.69,76378
1271,ARCD,Arcadia Telecom,2024-10-16,8.51,8.53,8.47,8.51,200841
1272,BLHB,Blue Harbour Naval,2024-10-16,30.11,30.18,29.97,30.16,343793
1273,CALDR,Caldera Energía,2024-10-16,13.04,13.04,12.80,12.93,268188
1274,LKVW,Lakeview Alimentación,2024-10-16,12.20,12.50,12.11,12.46,563164
1275,MRDN,Meridiano Industrial,2024-10-16,33.69,33.81,33.45,33.56,169825
1276,NRTH,Northwind Farmacéutica,2024-10-16,99.09,100.69,98.08,98.61,130939
1277,OKVL,Oakvale Construcción,2024-10-16,8.64,8.80,8.58,8.76,314773
1278,PNFD,Pinefield Logística,2024-10-16,38.28,38.94,37.22,38.50,489593
1279,STNB,Stonebridge Seguros,2024-10-16,48.02,48.28,47.56,47.71,183418
1280,VGRE,Vega Renovables,2024-10-16,91.40,92.25,87.02,88.53,625436
1281,ARCD,Arcadia Telecom,2024-10-17,8.51,8.78,8.36,8.61,287106
1282,BLHB,Blue Harbour Naval,2024-10-17,30.13,30.88,29.80,30.70,317819
1283,CALDR,Caldera Energía,2024-10-17,13.01,13.22,12.69,12.90,125062
1284,LKVW,Lakeview Alimentación,2024-10-17,12.43,12.76,12.33,12.59,289974
1285,MRDN,Meridiano Industrial,2024-10-17,33.86,33.94,33.39,33.58,156112
1286,NRTH,Northwind Farmacéutica,2024-10-17,98.12,98.61,96.78,97.36,126160
1287,OKVL,Oakvale Construcción,2024-10-17,8.79,8.80,8.72,8.74,264465
1288,PNFD,Pinefield Logística,2024-10-17,37.86,38.91,37.37,38.39,195355
1289,STNB,Stonebridge Seguros,2024-10-17,47.56,47.67,47.50,47.62,216724
1290,VGRE,Vega Renovables,2024-10-17,88.17,88.24,84.30,85.90,255140
1291,ARCD,Arcadia Telecom,2024-10-18,8.66,8.70,8.53,8.57,364661
1292,BLHB,Blue Harbour Naval,2024-10-18,30.45,30.83,30.31,30.71,288168
1293,CALDR,Caldera Energía,2024-10-18,12.85,12.93,12.79,12.84,256752
1294,LKVW,Lakeview Alimentación,2024-10-18,12.64,12.69,12.57,12.59,268777
1295,MRDN,Meridiano Industrial,2024-10-18,33.47,34.07,33.42,33.73,335196
1296,NRTH,Northwind Farmacéutica,2024-10-18,98.03,98.43,96.18,97.15,200382
1297,OKVL,Oakvale Construcción,2024-10-18,8.71,8.92,8.68,8.82,247539
1298,PNFD,Pinefield Logística,2024-10-18,38.23,39.40,36.49,37.00,424451
1299,STNB,Stonebridge Seguros,2024-10-18,47.42,47.65,47.15,47.53,128751
1300,VGRE,Vega Renovables,2024-10-18,86.18,87.45,85.49,86.53,331408
1301,ARCD,Arcadia Telecom,2024-10-21,8.54,8.54,8.38,8.45,503334
1302,BLHB,Blue Harbour Naval,2024-10-21,30.66,30.91,30.40,30.49,159223
1303,CALDR,Caldera Energía,2024-10-21,12.86,13.10,12.69,12.93,171152
1304,LKVW,Lakeview Alimentación,2024-10-21,12.58,12.65,12.54,12.65,224124
1305,MRDN,Meridiano Industrial,2024-10-21,33.87,33.93,33.73,33.84,236796
1306,NRTH,Northwind Farmacéutica,2024-10-21,96.86,99.29,96.64,98.40,266916
1307,OKVL,Oakvale Construcción,2024-10-21,8.78,8.86,8.73,8.74,390810
1308,PNFD,Pinefield Logística,2024-10-21,37.35,39.26,33.12,35.19,775521
1309,STNB,Stonebridge Seguros,2024-10-21,47.50,48.90,46.21,48.72,454258
1310,VGRE,Vega Renovables,2024-10-21,86.26,86.38,85.50,85.62,190336
1311,ARCD,Arcadia Telecom,2024-10-22,8.50,8.53,8.45,8.48,217932
1312,BLHB,Blue Harbour Naval,2024-10-22,30.33,30.99,30.26,30.75,245218
1313,CALDR,Caldera Energía,2024-10-22,13.04,13.26,12.66,12.73,353349
1314,LKVW,Lakeview Alimentación,2024-10-22,12.77,13.12,12.37,12.47,201186
1315,MRDN,Meridiano Industrial,2024-10-22,34.04,34.58,33.58,34.36,444321
1316,NRTH,Northwind Farmacéutica,2024-10-22,98.12,98.54,97.98,98.48,262326
1317,OKVL,Oakvale Construcción,2024-10-22,8.75,8.80,8.39,8.51,503176
1318,PNFD,Pinefield Logística,2024-10-22,35.01,36.72,34.35,35.90,330627
1319,STNB,Stonebridge Seguros,2024-10-22,48.48,48.77,48.03,48.34,171619
1320,VGRE,Vega Renovables,2024-10-22,85.83,86.34,82.47,82.88,585877
1321,ARCD,Arcadia Telecom,2024-10-23,8.46,8.53,8.26,8.32,394142
1322,BLHB,Blue Harbour Naval,2024-10-23,30.86,31.47,30.58,31.23,217495
1323,CALDR,Caldera Energía,2024-10-23,12.82,12.93,12.77,12.90,358112
1324,LKVW,Lakeview Alimentación,2024-10-23,12.52,12.69,12.51,12.60,326132
1325,MRDN,Meridiano Industrial,2024-10-23,34.24,34.51,33.97,34.46,225402
1326,NRTH,Northwind Farmacéutica,2024-10-23,98.76,100.21,98.30,100.06,156255
1327,OKVL,Oakvale Construcción,2024-10-23,8.49,8.79,8.41,8.64,153528
1328,PNFD,Pinefield Logística,2024-10-23,34.87,38.06,33.68,36.52,413956
1329,STNB,Stonebridge Seguros,2024-10-23,48.03,49.57,47.99,48.93,247626
1330,VGRE,Vega Renovables,2024-10-23,83.29,85.14,82.43,84.50,339828
1331,ARCD,Arcadia Telecom,2024-10-24,8.31,8.32,8.19,8.29,275090
