id,enrollment_id,assessment_type,title,score,weight,graded_on
1687,563,practical,Trabajo 2º trimestre,5.80,0.25,2022-09-16
1688,563,coursework,Trabajo 3º trimestre,4.70,0.25,2022-10-06
1689,563,participation,Trabajo 1º trimestre,9.00,0.10,2022-11-24
1690,564,exam,Examen 1º trimestre,5.00,0.40,2024-02-18
1691,564,practical,Trabajo 2º trimestre,6.60,0.25,2023-10-20
1692,564,coursework,Trabajo 3º trimestre,6.40,0.25,2024-05-07
1693,564,participation,Trabajo 1º trimestre,5.30,0.10,2023-12-21
1694,565,exam,Examen 1º trimestre,8.60,0.60,2024-09-30
1695,565,coursework,Trabajo 2º trimestre,7.40,0.30,2025-02-21
1696,565,participation,Trabajo 3º trimestre,7.40,0.10,2025-01-23
1697,566,exam,Examen 1º trimestre,7.30,0.70,2023-12-23
1698,566,coursework,Trabajo 2º trimestre,9.20,0.30,2023-11-02
1699,567,exam,Examen 1º trimestre,5.40,0.40,2023-03-17
1700,567,practical,Trabajo 2º trimestre,8.80,0.25,2023-04-29
1701,567,coursework,Trabajo 3º trimestre,6.30,0.25,2022-12-11
1702,567,participation,Trabajo 1º trimestre,4.60,0.10,2023-05-24
1703,568,exam,Examen 1º trimestre,4.70,0.70,2023-10-18
1704,568,coursework,Trabajo 2º trimestre,8.00,0.30,2023-12-31
1705,569,exam,Examen 1º trimestre,8.50,0.35,2023-10-09
1706,569,exam,Examen 2º trimestre,6.60,0.35,2024-05-16
1707,569,coursework,Trabajo 3º trimestre,6.90,0.30,2024-05-07
1708,570,exam,Examen 1º trimestre,9.60,0.35,2025-01-11
1709,570,exam,Examen 2º trimestre,8.10,0.35,2025-01-17
1710,570,coursework,Trabajo 3º trimestre,6.20,0.30,2025-05-31
1711,571,exam,Examen 1º trimestre,8.40,0.60,2023-05-09
1712,571,coursework,Trabajo 2º trimestre,6.30,0.30,2023-03-18
1713,571,participation,Trabajo 3º trimestre,9.10,0.10,2023-02-06
1714,572,exam,Examen 1º trimestre,6.80,0.70,2025-02-19
1715,572,coursework,Trabajo 2º trimestre,10.00,0.30,2024-12-01
1716,573,exam,Examen 1º trimestre,10.00,0.40,2025-04-29
1717,573,practical,Trabajo 2º trimestre,5.90,0.25,2024-12-03
1718,573,coursework,Trabajo 3º trimestre,8.00,0.25,2025-02-01
1719,573,participation,Trabajo 1º trimestre,7.70,0.10,2025-02-05
1720,574,exam,Examen 1º trimestre,7.40,0.60,2024-11-04
1721,574,coursework,Trabajo 2º trimestre,5.80,0.30,2025-02-19
1722,574,participation,Trabajo 3º trimestre,7.20,0.10,2025-03-26
1723,575,exam,Examen 1º trimestre,7.70,0.60,2024-06-13
1724,575,coursework,Trabajo 2º trimestre,6.30,0.30,2024-04-10
1725,575,participation,Trabajo 3º trimestre,4.30,0.10,2024-03-07
1726,576,exam,Examen 1º trimestre,9.50,0.70,2023-03-22
1727,576,coursework,Trabajo 2º trimestre,6.80,0.30,2023-05-15
1728,577,exam,Examen 1º trimestre,8.10,0.60,2023-12-31
1729,577,coursework,Trabajo 2º trimestre,5.50,0.30,2023-09-12
1730,577,participation,Trabajo 3º trimestre,8.40,0.10,2024-01-30
1731,578,exam,Examen 1º trimestre,10.00,0.70,2024-03-17
1732,578,coursework,Trabajo 2º trimestre,10.00,0.30,2024-03-16
1733,579,exam,Examen 1º trimestre,4.40,0.70,2024-11-21
1734,579,coursework,Trabajo 2º trimestre,5.90,0.30,2025-05-09
1735,580,exam,Examen 1º trimestre,4.10,0.35,2023-03-11
1736,580,exam,Examen 2º trimestre,10.00,0.35,2023-03-28
1737,580,coursework,Trabajo 3º trimestre,10.00,0.30,2023-06-12
1738,581,exam,Examen 1º trimestre,8.80,0.35,2025-05-31
1739,581,exam,Examen 2º trimestre,10.00,0.35,2025-03-14
1740,581,coursework,Trabajo 3º trimestre,10.00,0.30,2025-01-03
1741,582,exam,Examen 1º trimestre,8.50,0.60,2024-12-07
1742,582,coursework,Trabajo 2º trimestre,7.40,0.30,2024-10-26
1743,582,participation,Trabajo 3º trimestre,4.70,0.10,2024-11-04
1744,583,exam,Examen 1º trimestre,7.80,0.60,2025-01-21
1745,583,coursework,Trabajo 2º trimestre,5.40,0.30,2024-12-04
1746,583,participation,Trabajo 3º trimestre,4.40,0.10,2025-02-16
1747,584,exam,Examen 1º trimestre,5.30,0.60,2024-03-31
1748,584,coursework,Trabajo 2º trimestre,7.70,0.30,2023-11-16
1749,584,participation,Trabajo 3º trimestre,7.40,0.10,2023-11-09
1750,585,exam,Examen 1º trimestre,4.80,0.35,2024-06-11
1751,585,exam,Examen 2º trimestre,5.80,0.35,2024-05-09
1752,585,coursework,Trabajo 3º trimestre,6.80,0.30,2024-04-03
1753,586,exam,Examen 1º trimestre,3.90,0.70,2023-01-12
1754,586,coursework,Trabajo 2º trimestre,6.10,0.30,2022-12-08
1755,587,exam,Examen 1º trimestre,5.20,0.40,2022-10-29
1756,587,practical,Trabajo 2º trimestre,6.10,0.25,2023-04-03
1757,587,coursework,Trabajo 3º trimestre,5.00,0.25,2022-11-05
1758,587,participation,Trabajo 1º trimestre,6.20,0.10,2023-03-24
1759,588,exam,Examen 1º trimestre,6.70,0.70,2023-05-21
1760,588,coursework,Trabajo 2º trimestre,7.10,0.30,2023-05-31
1761,589,exam,Examen 1º trimestre,3.60,0.40,2025-02-02
1762,589,practical,Trabajo 2º trimestre,2.50,0.25,2025-01-06
1763,589,coursework,Trabajo 3º trimestre,3.50,0.25,2024-11-06
1764,589,participation,Trabajo 1º trimestre,7.60,0.10,2024-12-05
1765,590,exam,Examen 1º trimestre,9.60,0.70,2024-06-16
1766,590,coursework,Trabajo 2º trimestre,10.00,0.30,2023-09-15
1767,591,exam,Examen 1º trimestre,7.10,0.70,2024-10-12
1768,591,coursework,Trabajo 2º trimestre,10.00,0.30,2024-11-11
1769,592,exam,Examen 1º trimestre,6.40,0.40,2024-10-05
1770,592,practical,Trabajo 2º trimestre,9.60,0.25,2025-03-27
1771,592,coursework,Trabajo 3º trimestre,9.70,0.25,2025-02-17
1772,592,participation,Trabajo 1º trimestre,9.50,0.10,2025-02-16
1773,593,exam,Examen 1º trimestre,2.70,0.35,2023-03-21
1774,593,exam,Examen 2º trimestre,2.80,0.35,2023-03-04
1775,593,coursework,Trabajo 3º trimestre,4.90,0.30,2022-10-07
1776,594,exam,Examen 1º trimestre,5.90,0.35,2022-10-22
1777,594,exam,Examen 2º trimestre,3.00,0.35,2022-10-28
1778,594,coursework,Trabajo 3º trimestre,4.10,0.30,2023-03-29
1779,595,exam,Examen 1º trimestre,7.30,0.40,2023-06-13
1780,595,practical,Trabajo 2º trimestre,5.20,0.25,2023-03-27
1781,595,coursework,Trabajo 3º trimestre,7.40,0.25,2022-11-22
1782,595,participation,Trabajo 1º trimestre,5.90,0.10,2023-03-30
1783,596,exam,Examen 1º trimestre,7.00,0.70,2024-06-10
1784,596,coursework,Trabajo 2º trimestre,5.60,0.30,2024-01-10
1785,597,exam,Examen 1º trimestre,8.00,0.70,2023-04-19
1786,597,coursework,Trabajo 2º trimestre,7.40,0.30,2022-10-20
1787,598,exam,Examen 1º trimestre,8.20,0.35,2022-09-29
1788,598,exam,Examen 2º trimestre,6.60,0.35,2022-09-16
1789,598,coursework,Trabajo 3º trimestre,4.90,0.30,2022-10-08
1790,599,exam,Examen 1º trimestre,10.00,0.40,2024-12-27
1791,599,practical,Trabajo 2º trimestre,9.00,0.25,2024-11-04
1792,599,coursework,Trabajo 3º trimestre,8.90,0.25,2025-03-02
1793,599,participation,Trabajo 1º trimestre,6.80,0.10,2024-12-09
1794,600,exam,Examen 1º trimestre,5.90,0.35,2023-10-01
1795,600,exam,Examen 2º trimestre,2.20,0.35,2023-09-13
1796,600,coursework,Trabajo 3º trimestre,9.30,0.30,2023-10-12
1797,601,exam,Examen 1º trimestre,5.10,0.35,2025-02-20
1798,601,exam,Examen 2º trimestre,4.70,0.35,2024-12-05
1799,601,coursework,Trabajo 3º trimestre,6.50,0.30,2024-11-25
1800,602,exam,Examen 1º trimestre,6.70,0.70,2022-10-22
1801,602,coursework,Trabajo 2º trimestre,5.10,0.30,2022-09-29
1802,603,exam,Examen 1º trimestre,0.70,0.60,2022-09-26
1803,603,coursework,Trabajo 2º trimestre,6.90,0.30,2022-10-19
1804,603,participation,Trabajo 3º trimestre,4.00,0.10,2022-11-26
1805,604,exam,Examen 1º trimestre,2.20,0.60,2025-02-04
1806,604,coursework,Trabajo 2º trimestre,6.70,0.30,2025-03-24
1807,604,participation,Trabajo 3º trimestre,4.40,0.10,2024-09-25
1808,605,exam,Examen 1º trimestre,8.30,0.60,2023-04-14
1809,605,coursework,Trabajo 2º trimestre,8.20,0.30,2023-02-03
1810,605,participation,Trabajo 3º trimestre,7.40,0.10,2023-06-12
1811,606,exam,Examen 1º trimestre,6.50,0.40,2024-02-29
1812,606,practical,Trabajo 2º trimestre,6.90,0.25,2024-03-08
1813,606,coursework,Trabajo 3º trimestre,7.50,0.25,2024-06-03
1814,606,participation,Trabajo 1º trimestre,9.20,0.10,2024-01-07
1815,607,exam,Examen 1º trimestre,5.90,0.40,2022-12-30
1816,607,practical,Trabajo 2º trimestre,7.60,0.25,2023-04-24
1817,607,coursework,Trabajo 3º trimestre,9.40,0.25,2023-02-16
1818,607,participation,Trabajo 1º trimestre,4.70,0.10,2023-01-21
1819,608,exam,Examen 1º trimestre,5.40,0.70,2024-11-14
1820,608,coursework,Trabajo 2º trimestre,8.50,0.30,2025-06-09
1821,609,exam,Examen 1º trimestre,5.90,0.70,2023-04-17
1822,609,coursework,Trabajo 2º trimestre,10.00,0.30,2023-06-05
1823,610,exam,Examen 1º trimestre,6.70,0.70,2023-04-04
1824,610,coursework,Trabajo 2º trimestre,5.50,0.30,2023-05-26
1825,611,exam,Examen 1º trimestre,4.30,0.70,2023-03-28
1826,611,coursework,Trabajo 2º trimestre,6.50,0.30,2023-02-28
1827,612,exam,Examen 1º trimestre,5.00,0.35,2023-02-26
1828,612,exam,Examen 2º trimestre,4.40,0.35,2022-10-21
1829,612,coursework,Trabajo 3º trimestre,10.00,0.30,2023-05-23
1830,613,exam,Examen 1º trimestre,8.50,0.70,2025-01-10
1831,613,coursework,Trabajo 2º trimestre,7.60,0.30,2024-12-13
1832,614,exam,Examen 1º trimestre,8.50,0.40,2024-02-24
1833,614,practical,Trabajo 2º trimestre,4.60,0.25,2024-02-06
1834,614,coursework,Trabajo 3º trimestre,4.40,0.25,2024-01-01
1835,614,participation,Trabajo 1º trimestre,5.50,0.10,2024-03-07
1836,615,exam,Examen 1º trimestre,4.60,0.35,2023-05-19
1837,615,exam,Examen 2º trimestre,6.60,0.35,2022-11-15
1838,615,coursework,Trabajo 3º trimestre,9.50,0.30,2022-10-27
1839,616,exam,Examen 1º trimestre,6.90,0.35,2024-12-07
1840,616,exam,Examen 2º trimestre,6.60,0.35,2024-10-07
1841,616,coursework,Trabajo 3º trimestre,7.60,0.30,2025-03-20
1842,617,exam,Examen 1º trimestre,5.80,0.70,2023-03-08
1843,617,coursework,Trabajo 2º trimestre,6.90,0.30,2022-10-16
1844,618,exam,Examen 1º trimestre,8.50,0.35,2024-02-01
1845,618,exam,Examen 2º trimestre,8.50,0.35,2023-12-27
1846,618,coursework,Trabajo 3º trimestre,7.50,0.30,2024-04-07
1847,619,exam,Examen 1º trimestre,10.00,0.40,2024-11-26
1848,619,practical,Trabajo 2º trimestre,7.70,0.25,2024-10-21
1849,619,coursework,Trabajo 3º trimestre,7.40,0.25,2024-09-14
1850,619,participation,Trabajo 1º trimestre,6.90,0.10,2024-11-23
1851,620,exam,Examen 1º trimestre,8.30,0.35,2022-12-04
1852,620,exam,Examen 2º trimestre,8.90,0.35,2023-02-27
1853,620,coursework,Trabajo 3º trimestre,5.70,0.30,2023-03-22
1854,621,exam,Examen 1º trimestre,4.20,0.70,2022-09-18
1855,621,coursework,Trabajo 2º trimestre,8.30,0.30,2022-10-11
1856,622,exam,Examen 1º trimestre,7.90,0.35,2022-11-18
1857,622,exam,Examen 2º trimestre,5.30,0.35,2023-03-05
1858,622,coursework,Trabajo 3º trimestre,1.30,0.30,2023-02-10
1859,623,exam,Examen 1º trimestre,7.90,0.35,2022-09-29
1860,623,exam,Examen 2º trimestre,6.30,0.35,2023-04-10
1861,623,coursework,Trabajo 3º trimestre,8.80,0.30,2022-10-14
1862,624,exam,Examen 1º trimestre,6.80,0.60,2023-11-29
1863,624,coursework,Trabajo 2º trimestre,4.80,0.30,2024-05-28
1864,624,participation,Trabajo 3º trimestre,6.30,0.10,2023-11-01
1865,625,exam,Examen 1º trimestre,5.40,0.40,2022-10-08
1866,625,practical,Trabajo 2º trimestre,6.80,0.25,2022-10-15
1867,625,coursework,Trabajo 3º trimestre,9.70,0.25,2023-02-26
1868,625,participation,Trabajo 1º trimestre,8.30,0.10,2023-05-26
1869,626,exam,Examen 1º trimestre,4.50,0.35,2022-11-22
1870,626,exam,Examen 2º trimestre,5.80,0.35,2023-05-28
1871,626,coursework,Trabajo 3º trimestre,4.80,0.30,2023-03-12
1872,627,exam,Examen 1º trimestre,4.90,0.60,2023-04-12
1873,627,coursework,Trabajo 2º trimestre,7.90,0.30,2023-04-15
1874,627,participation,Trabajo 3º trimestre,4.90,0.10,2023-04-03
1875,628,exam,Examen 1º trimestre,8.00,0.35,2025-02-16
1876,628,exam,Examen 2º trimestre,9.90,0.35,2024-11-10
1877,628,coursework,Trabajo 3º trimestre,7.90,0.30,2024-10-21
1878,629,exam,Examen 1º trimestre,8.60,0.35,2023-10-25
1879,629,exam,Examen 2º trimestre,8.90,0.35,2023-12-26
1880,629,coursework,Trabajo 3º trimestre,8.80,0.30,2024-02-03
1881,630,exam,Examen 1º trimestre,0.70,0.70,2023-04-28
1882,630,coursework,Trabajo 2º trimestre,6.70,0.30,2023-04-21
1883,631,exam,Examen 1º trimestre,4.10,0.60,2023-09-10
1884,631,coursework,Trabajo 2º trimestre,7.10,0.30,2023-11-04
1885,631,participation,Trabajo 3º trimestre,4.20,0.10,2023-09-09
1886,632,exam,Examen 1º trimestre,3.80,0.60,2024-01-26
1887,632,coursework,Trabajo 2º trimestre,5.30,0.30,2024-02-23
1888,632,participation,Trabajo 3º trimestre,4.70,0.10,2024-05-10
1889,633,exam,Examen 1º trimestre,4.40,0.70,2023-05-22
1890,633,coursework,Trabajo 2º trimestre,5.70,0.30,2022-11-07
1891,634,exam,Examen 1º trimestre,6.20,0.60,2023-09-25
1892,634,coursework,Trabajo 2º trimestre,10.00,0.30,2024-01-16
1893,634,participation,Trabajo 3º trimestre,5.80,0.10,2024-01-12
1894,635,exam,Examen 1º trimestre,7.60,0.35,2023-04-09
1895,635,exam,Examen 2º trimestre,7.50,0.35,2022-12-23
1896,635,coursework,Trabajo 3º trimestre,3.90,0.30,2023-02-23
1897,636,exam,Examen 1º trimestre,4.30,0.35,2024-11-13
1898,636,exam,Examen 2º trimestre,7.90,0.35,2025-01-22
1899,636,coursework,Trabajo 3º trimestre,3.10,0.30,2024-11-03
1900,637,exam,Examen 1º trimestre,7.40,0.70,2023-09-21
1901,637,coursework,Trabajo 2º trimestre,4.80,0.30,2023-10-17
1902,638,exam,Examen 1º trimestre,8.70,0.60,2024-12-31
1903,638,coursework,Trabajo 2º trimestre,9.00,0.30,2024-11-28
1904,638,participation,Trabajo 3º trimestre,5.60,0.10,2025-05-07
1905,639,exam,Examen 1º trimestre,7.00,0.40,2023-01-13
1906,639,practical,Trabajo 2º trimestre,9.10,0.25,2023-06-12
1907,639,coursework,Trabajo 3º trimestre,6.80,0.25,2022-10-13
1908,639,participation,Trabajo 1º trimestre,5.70,0.10,2023-02-14
1909,640,exam,Examen 1º trimestre,6.60,0.35,2024-04-29
1910,640,exam,Examen 2º trimestre,9.50,0.35,2024-06-01
1911,640,coursework,Trabajo 3º trimestre,6.80,0.30,2023-12-07
1912,641,exam,Examen 1º trimestre,7.70,0.35,2025-01-04
1913,641,exam,Examen 2º trimestre,6.80,0.35,2025-01-15
1914,641,coursework,Trabajo 3º trimestre,8.80,0.30,2024-10-06
1915,642,exam,Examen 1º trimestre,10.00,0.35,2025-03-03
1916,642,exam,Examen 2º trimestre,6.20,0.35,2025-01-04
1917,642,coursework,Trabajo 3º trimestre,7.40,0.30,2025-05-10
1918,643,exam,Examen 1º trimestre,8.00,0.70,2024-11-01
1919,643,coursework,Trabajo 2º trimestre,5.90,0.30,2025-03-20
1920,644,exam,Examen 1º trimestre,9.60,0.60,2023-04-19
1921,644,coursework,Trabajo 2º trimestre,9.60,0.30,2022-11-11
1922,644,participation,Trabajo 3º trimestre,6.80,0.10,2023-01-26
1923,645,exam,Examen 1º trimestre,5.30,0.70,2023-10-08
1924,645,coursework,Trabajo 2º trimestre,6.70,0.30,2024-03-03
1925,646,exam,Examen 1º trimestre,2.00,0.70,2025-03-16
1926,646,coursework,Trabajo 2º trimestre,6.70,0.30,2025-01-22
1927,647,exam,Examen 1º trimestre,6.10,0.35,2023-05-08
1928,647,exam,Examen 2º trimestre,5.70,0.35,2023-04-16
1929,647,coursework,Trabajo 3º trimestre,5.90,0.30,2023-03-04
1930,648,exam,Examen 1º trimestre,3.60,0.60,2023-01-21
1931,648,coursework,Trabajo 2º trimestre,5.40,0.30,2023-02-02
1932,648,participation,Trabajo 3º trimestre,6.90,0.10,2022-11-25
1933,649,exam,Examen 1º trimestre,6.00,0.40,2025-03-05
1934,649,practical,Trabajo 2º trimestre,6.40,0.25,2025-05-28
1935,649,coursework,Trabajo 3º trimestre,4.30,0.25,2025-01-31
1936,649,participation,Trabajo 1º trimestre,4.80,0.10,2024-10-07
1937,650,exam,Examen 1º trimestre,6.00,0.40,2024-02-20
1938,650,practical,Trabajo 2º trimestre,4.70,0.25,2024-06-17
1939,650,coursework,Trabajo 3º trimestre,6.70,0.25,2024-01-08
1940,650,participation,Trabajo 1º trimestre,5.80,0.10,2024-04-09
1941,651,exam,Examen 1º trimestre,6.20,0.40,2025-04-14
1942,651,practical,Trabajo 2º trimestre,6.40,0.25,2025-04-01
1943,651,coursework,Trabajo 3º trimestre,5.10,0.25,2024-09-14
1944,651,participation,Trabajo 1º trimestre,6.40,0.10,2025-02-05
1945,652,exam,Examen 1º trimestre,7.40,0.35,2024-01-28
1946,652,exam,Examen 2º trimestre,5.40,0.35,2023-11-18
1947,652,coursework,Trabajo 3º trimestre,5.50,0.30,2024-06-19
1948,653,exam,Examen 1º trimestre,9.10,0.70,2023-10-23
1949,653,coursework,Trabajo 2º trimestre,7.90,0.30,2023-11-08
1950,654,exam,Examen 1º trimestre,8.40,0.35,2023-06-02
1951,654,exam,Examen 2º trimestre,8.60,0.35,2023-05-26
1952,654,coursework,Trabajo 3º trimestre,6.50,0.30,2023-01-24
1953,655,exam,Examen 1º trimestre,7.40,0.35,2025-03-18
1954,655,exam,Examen 2º trimestre,8.10,0.35,2025-02-28
1955,655,coursework,Trabajo 3º trimestre,6.70,0.30,2025-02-08
1956,656,exam,Examen 1º trimestre,7.40,0.40,2025-03-13
1957,656,practical,Trabajo 2º trimestre,7.50,0.25,2024-09-10
1958,656,coursework,Trabajo 3º trimestre,9.40,0.25,2025-04-05
1959,656,participation,Trabajo 1º trimestre,8.00,0.10,2025-04-21
1960,657,exam,Examen 1º trimestre,3.70,0.35,2022-11-28
1961,657,exam,Examen 2º trimestre,5.80,0.35,2023-04-28
1962,657,coursework,Trabajo 3º trimestre,6.60,0.30,2022-12-15
1963,658,exam,Examen 1º trimestre,2.10,0.35,2025-04-05
1964,658,exam,Examen 2º trimestre,7.60,0.35,2025-02-21
1965,658,coursework,Trabajo 3º trimestre,2.90,0.30,2024-12-10
1966,659,exam,Examen 1º trimestre,7.60,0.70,2024-05-16
1967,659,coursework,Trabajo 2º trimestre,7.00,0.30,2024-01-05
1968,660,exam,Examen 1º trimestre,5.20,0.70,2025-01-09
1969,660,coursework,Trabajo 2º trimestre,5.20,0.30,2025-03-04
1970,661,exam,Examen 1º trimestre,4.80,0.60,2023-12-30
1971,661,coursework,Trabajo 2º trimestre,3.40,0.30,2023-12-06
1972,661,participation,Trabajo 3º trimestre,5.70,0.10,2023-12-06
1973,662,exam,Examen 1º trimestre,4.90,0.35,2024-11-01
1974,662,exam,Examen 2º trimestre,5.10,0.35,2025-04-03
1975,662,coursework,Trabajo 3º trimestre,6.90,0.30,2024-12-10
1976,663,exam,Examen 1º trimestre,4.10,0.40,2025-04-24
1977,663,practical,Trabajo 2º trimestre,4.30,0.25,2025-02-12
1978,663,coursework,Trabajo 3º trimestre,3.20,0.25,2025-04-29
1979,663,participation,Trabajo 1º trimestre,0.50,0.10,2025-01-17
1980,664,exam,Examen 1º trimestre,2.60,0.40,2023-01-27
1981,664,practical,Trabajo 2º trimestre,0.00,0.25,2022-12-20
1982,664,coursework,Trabajo 3º trimestre,3.00,0.25,2022-12-23
1983,664,participation,Trabajo 1º trimestre,2.10,0.10,2023-02-22
1984,665,exam,Examen 1º trimestre,8.90,0.40,2022-12-19
1985,665,practical,Trabajo 2º trimestre,6.00,0.25,2022-09-16
1986,665,coursework,Trabajo 3º trimestre,8.00,0.25,2023-04-30
1987,665,participation,Trabajo 1º trimestre,7.20,0.10,2022-11-12
1988,666,exam,Examen 1º trimestre,7.30,0.35,2023-06-07
1989,666,exam,Examen 2º trimestre,6.70,0.35,2023-05-16
1990,666,coursework,Trabajo 3º trimestre,8.80,0.30,2023-03-04
1991,667,exam,Examen 1º trimestre,5.40,0.60,2023-12-06
1992,667,coursework,Trabajo 2º trimestre,6.60,0.30,2023-09-28
1993,667,participation,Trabajo 3º trimestre,7.40,0.10,2023-11-20
1994,668,exam,Examen 1º trimestre,5.00,0.70,2024-01-20
1995,668,coursework,Trabajo 2º trimestre,5.20,0.30,2024-02-11
1996,669,exam,Examen 1º trimestre,6.00,0.40,2025-06-07
1997,669,practical,Trabajo 2º trimestre,5.60,0.25,2025-05-01
1998,669,coursework,Trabajo 3º trimestre,5.20,0.25,2024-10-18
1999,669,participation,Trabajo 1º trimestre,5.70,0.10,2025-03-30
2000,670,exam,Examen 1º trimestre,7.60,0.60,2024-09-14
2001,670,coursework,Trabajo 2º trimestre,4.30,0.30,2024-09-11
2002,670,participation,Trabajo 3º trimestre,4.60,0.10,2025-05-21
2003,671,exam,Examen 1º trimestre,8.30,0.40,2025-04-18
2004,671,practical,Trabajo 2º trimestre,6.80,0.25,2024-11-06
2005,671,coursework,Trabajo 3º trimestre,6.20,0.25,2025-05-25
2006,671,participation,Trabajo 1º trimestre,7.00,0.10,2024-09-17
2007,672,exam,Examen 1º trimestre,6.90,0.35,2024-02-18
2008,672,exam,Examen 2º trimestre,6.00,0.35,2024-06-07
2009,672,coursework,Trabajo 3º trimestre,5.80,0.30,2023-09-23
2010,673,exam,Examen 1º trimestre,6.10,0.40,2024-10-05
2011,673,practical,Trabajo 2º trimestre,8.00,0.25,2025-03-08
2012,673,coursework,Trabajo 3º trimestre,6.40,0.25,2024-10-05
2013,673,participation,Trabajo 1º trimestre,3.70,0.10,2025-06-10
2014,674,exam,Examen 1º trimestre,6.90,0.35,2024-02-17
2015,674,exam,Examen 2º trimestre,6.60,0.35,2023-09-28
2016,674,coursework,Trabajo 3º trimestre,4.30,0.30,2023-11-27
2017,675,exam,Examen 1º trimestre,8.60,0.70,2024-04-22
2018,675,coursework,Trabajo 2º trimestre,5.30,0.30,2024-02-26
2019,676,exam,Examen 1º trimestre,5.90,0.35,2025-04-29
2020,676,exam,Examen 2º trimestre,5.40,0.35,2025-01-23
2021,676,coursework,Trabajo 3º trimestre,6.20,0.30,2025-01-02
2022,677,exam,Examen 1º trimestre,5.60,0.40,2023-05-08
2023,677,practical,Trabajo 2º trimestre,7.60,0.25,2022-12-25
2024,677,coursework,Trabajo 3º trimestre,5.60,0.25,2022-10-01
2025,677,participation,Trabajo 1º trimestre,6.60,0.10,2022-09-23
2026,678,exam,Examen 1º trimestre,6.20,0.40,2022-09-17
2027,678,practical,Trabajo 2º trimestre,7.50,0.25,2023-01-20
2028,678,coursework,Trabajo 3º trimestre,7.80,0.25,2022-12-10
2029,678,participation,Trabajo 1º trimestre,7.00,0.10,2022-10-10
2030,679,exam,Examen 1º trimestre,7.20,0.60,2024-03-17
2031,679,coursework,Trabajo 2º trimestre,5.20,0.30,2024-06-13
2032,679,participation,Trabajo 3º trimestre,7.50,0.10,2024-06-15
2033,680,exam,Examen 1º trimestre,7.20,0.35,2024-06-04
2034,680,exam,Examen 2º trimestre,7.60,0.35,2024-02-25
2035,680,coursework,Trabajo 3º trimestre,4.70,0.30,2023-09-15
2036,681,exam,Examen 1º trimestre,6.70,0.35,2023-11-09
2037,681,exam,Examen 2º trimestre,6.90,0.35,2024-06-15
2038,681,coursework,Trabajo 3º trimestre,8.50,0.30,2024-06-03
