id,vehicle_id,dealership_id,service_date,mileage_km,service_type,parts_cost,labour_cost,total_cost
1203,210,5,2023-04-05,108845,Oil and filter change,54.02,47.04,101.06
1204,211,18,2015-06-15,11294,Air conditioning service,114.88,64.32,179.20
1205,211,16,2016-11-20,29906,Brake replacement,294.27,108.00,402.27
1206,211,13,2018-08-04,51999,Air conditioning service,92.32,55.20,147.52
1207,211,,2019-05-26,62477,Oil and filter change,89.02,37.92,126.94
1208,211,5,2020-06-04,75797,Oil and filter change,86.88,46.08,132.96
1209,211,4,2021-01-24,84108,Brake replacement,213.89,100.80,314.69
1210,211,,2022-01-05,96398,Oil and filter change,48.72,35.04,83.76
1211,211,5,2022-09-24,105703,Oil and filter change,70.53,35.04,105.57
1212,211,9,2023-05-26,114370,Oil and filter change,38.67,39.36,78.03
1213,211,,2024-09-25,131703,Brake replacement,290.78,116.16,406.94
1214,211,,2025-06-10,140867,Brake replacement,293.27,97.92,391.19
1215,213,16,2024-04-23,1339,Routine service,79.54,75.84,155.38
1216,213,2,2024-06-24,2094,Routine service,64.08,61.92,126.00
1217,213,13,2025-01-22,4675,Routine service,178.27,78.72,256.99
1218,214,2,2015-06-22,13211,Tyre replacement,172.73,48.00,220.73
1219,214,20,2016-02-17,21425,Oil and filter change,74.95,38.40,113.35
1220,214,28,2016-05-15,24437,Oil and filter change,38.49,41.28,79.77
1221,214,24,2017-10-19,42303,Oil and filter change,59.47,43.68,103.15
1222,214,12,2017-12-14,44220,Oil and filter change,35.98,32.64,68.62
1223,214,,2019-01-23,58082,Routine service,148.83,66.72,215.55
1224,214,,2021-01-19,82964,Oil and filter change,60.88,39.36,100.24
1225,214,,2021-11-07,92958,Routine service,93.97,77.76,171.73
1226,214,11,2022-02-07,96107,Timing belt replacement,415.46,229.92,645.38
1227,214,,2024-02-26,121743,Brake replacement,156.47,94.08,250.55
1228,214,14,2024-08-03,127185,Routine service,81.68,82.08,163.76
1229,214,,2024-10-22,129923,Routine service,93.37,73.44,166.81
1230,215,1,2022-03-07,1439,Clutch repair,614.80,301.92,916.72
1231,215,2,2023-04-24,14947,Routine service,84.42,61.44,145.86
1232,215,3,2023-06-07,16386,Oil and filter change,59.41,34.08,93.49
1233,216,10,2020-05-30,832,Timing belt replacement,540.99,220.80,761.79
1234,216,15,2021-02-17,12579,Routine service,114.60,83.04,197.64
1235,216,4,2021-09-10,22166,Brake replacement,131.84,91.20,223.04
1236,216,1,2022-04-21,32594,Oil and filter change,47.13,37.44,84.57
1237,216,17,2025-04-10,83333,Brake replacement,253.43,119.04,372.47
1238,217,17,2022-06-29,2879,Brake replacement,210.73,104.16,314.89
1239,217,25,2024-01-27,19833,Routine service,125.75,71.52,197.27
1240,217,12,2024-07-07,24593,Tyre replacement,271.89,42.72,314.61
1241,217,3,2024-10-27,27884,Oil and filter change,35.15,45.60,80.75
1242,218,11,2022-11-27,2474,Routine service,79.28,81.60,160.88
1243,218,9,2024-10-17,36619,Routine service,125.11,77.76,202.87
1244,218,27,2025-01-25,41568,Routine service,122.82,82.56,205.38
1245,219,30,2021-04-06,6931,Oil and filter change,51.75,37.92,89.67
1246,219,6,2021-06-03,8180,Routine service,147.58,77.76,225.34
1247,219,10,2021-11-17,11775,Routine service,140.75,65.28,206.03
1248,219,1,2022-06-05,16080,Oil and filter change,62.56,43.20,105.76
1249,219,12,2022-07-14,16920,Oil and filter change,53.47,37.92,91.39
1250,219,15,2024-06-20,32139,Brake replacement,257.92,96.00,353.92
1251,219,,2024-10-25,34873,Battery replacement,86.42,24.48,110.90
1252,220,11,2013-10-25,18482,Brake replacement,131.63,106.56,238.19
1253,220,30,2014-06-02,25409,Oil and filter change,65.74,39.84,105.58
1254,220,27,2014-11-13,30573,Routine service,126.20,78.24,204.44
1255,220,11,2015-01-26,32903,Routine service,63.77,65.28,129.05
1256,220,21,2015-02-28,33942,Clutch repair,724.19,303.36,1027.55
1257,220,,2017-06-02,59918,Routine service,115.12,66.24,181.36
1258,220,,2017-06-06,60343,Routine service,118.63,84.96,203.59
1259,220,,2018-12-29,78023,Routine service,134.53,88.80,223.33
1260,220,,2021-02-26,102897,Oil and filter change,42.26,34.08,76.34
1261,220,,2021-03-08,103212,Brake replacement,255.41,92.64,348.05
1262,220,5,2021-10-01,109730,Routine service,150.13,77.76,227.89
1263,220,,2023-02-01,125095,Timing belt replacement,529.82,211.68,741.50
1264,220,,2023-11-20,134289,Oil and filter change,39.03,44.64,83.67
1265,220,,2024-04-25,139233,Tyre replacement,538.78,57.60,596.38
1266,220,11,2024-06-25,141153,Oil and filter change,41.55,42.72,84.27
1267,222,24,2014-03-04,13632,Brake replacement,168.00,102.72,270.72
1268,222,13,2014-11-14,26701,Tyre replacement,565.95,50.40,616.35
1269,222,8,2014-11-29,27470,Brake replacement,302.57,100.80,403.37
1270,222,18,2017-06-01,74364,Air conditioning service,96.54,66.24,162.78
1271,222,,2017-10-14,81283,Battery replacement,125.03,24.96,149.99
1272,222,11,2017-11-21,83230,Tyre replacement,562.79,58.08,620.87
1273,222,,2018-02-14,87586,Routine service,65.05,89.28,154.33
1274,222,30,2018-04-13,90559,Oil and filter change,86.85,40.32,127.17
1275,222,29,2020-10-19,137709,Battery replacement,199.53,25.44,224.97
1276,222,,2023-01-01,178914,Tyre replacement,597.17,40.80,637.97
1277,222,,2024-10-07,211971,Routine service,103.02,70.08,173.10
1278,222,24,2024-10-10,212173,Routine service,129.76,67.68,197.44
1279,222,,2025-01-03,216481,Tyre replacement,387.11,47.52,434.63
1280,223,26,2017-09-07,12239,Oil and filter change,53.48,41.76,95.24
1281,223,17,2019-09-05,39241,Routine service,99.49,66.24,165.73
1282,223,2,2019-12-01,42468,Routine service,136.54,72.00,208.54
1283,223,,2019-12-25,43358,Air conditioning service,47.68,49.44,97.12
1284,223,,2021-01-24,58046,Brake replacement,199.46,97.44,296.90
1285,223,28,2021-09-19,66874,Routine service,107.50,79.20,186.70
1286,223,,2022-08-03,78668,Clutch repair,718.47,286.08,1004.55
1287,223,,2024-01-14,98289,Timing belt replacement,258.99,254.88,513.87
1288,223,,2024-07-06,104743,Brake replacement,159.61,110.40,270.01
1289,224,10,2022-10-25,9585,Tyre replacement,260.27,48.96,309.23
1290,225,14,2015-04-05,3970,Brake replacement,117.51,85.92,203.43
1291,225,10,2016-10-31,21669,Routine service,91.07,63.84,154.91
1292,225,25,2017-07-09,29395,Oil and filter change,70.13,39.84,109.97
1293,225,24,2017-08-24,30811,Clutch repair,637.46,270.24,907.70
1294,225,26,2018-02-06,35920,Oil and filter change,42.40,36.48,78.88
1295,225,,2019-07-09,51865,Routine service,168.25,63.36,231.61
1296,225,19,2019-08-30,53465,Suspension repair,393.29,130.56,523.85
1297,225,,2020-09-29,65654,Oil and filter change,57.89,39.84,97.73
1298,225,,2021-02-28,70333,Tyre replacement,332.91,41.28,374.19
1299,225,,2021-11-06,78059,Routine service,167.25,86.40,253.65
1300,225,15,2025-01-30,114411,Routine service,144.71,84.48,229.19
1301,225,,2025-05-27,118012,Routine service,70.33,86.88,157.21
1302,226,23,2021-07-27,34273,Routine service,167.82,69.12,236.94
1303,226,,2022-12-04,61949,Tyre replacement,182.40,44.64,227.04
1304,226,1,2023-06-02,72013,Routine service,169.97,65.28,235.25
1305,226,,2024-08-04,95999,Brake replacement,189.22,97.44,286.66
1306,226,28,2024-11-08,101366,Routine service,146.15,78.72,224.87
1307,226,,2025-06-26,114226,Oil and filter change,89.87,35.04,124.91
1308,227,6,2013-12-22,12383,Routine service,141.72,61.44,203.16
1309,227,26,2014-07-19,21156,Routine service,151.31,79.68,230.99
1310,227,30,2015-03-07,30853,Timing belt replacement,439.28,187.68,626.96
1311,227,20,2015-04-20,32700,Brake replacement,241.06,86.40,327.46
1312,227,,2016-06-05,49994,Oil and filter change,67.47,41.28,108.75
1313,227,,2017-10-17,70941,Clutch repair,556.46,307.20,863.66
1314,227,13,2018-02-16,76062,Brake replacement,170.23,115.68,285.91
1315,227,,2020-05-05,110022,Tyre replacement,246.57,45.12,291.69
1316,227,,2021-01-15,120726,Routine service,150.21,85.44,235.65
1317,227,,2021-08-05,129205,Tyre replacement,401.87,52.80,454.67
1318,227,24,2023-11-17,164214,Routine service,140.49,66.24,206.73
1319,227,26,2024-03-04,168748,Routine service,145.22,63.84,209.06
1320,227,,2024-11-17,179578,Oil and filter change,44.05,43.68,87.73
1321,228,17,2025-02-25,11019,Brake replacement,291.59,112.32,403.91
1322,228,16,2025-05-04,12980,Oil and filter change,53.35,38.40,91.75
1323,229,26,2025-06-05,280,Routine service,132.83,61.92,194.75
1324,230,5,2011-12-09,10411,Tyre replacement,592.78,42.24,635.02
1325,230,29,2012-05-07,15834,Timing belt replacement,318.48,221.76,540.24
1326,230,26,2012-07-03,17895,Routine service,94.36,61.92,156.28
1327,230,,2014-03-23,40599,Routine service,146.99,63.84,210.83
1328,230,,2014-07-07,44431,Tyre replacement,384.73,53.76,438.49
1329,230,,2015-07-13,57843,Oil and filter change,79.95,40.80,120.75
1330,230,,2017-12-08,89621,Tyre replacement,562.75,46.08,608.83
1331,230,,2018-08-14,98623,Brake replacement,261.34,89.76,351.10
1332,230,28,2019-08-25,112216,Bodywork repair,491.46,261.12,752.58
1333,230,2,2020-09-18,126316,Battery replacement,127.67,27.84,155.51
1334,230,,2021-12-14,142656,Routine service,82.64,78.24,160.88
1335,230,,2022-01-07,143524,Air conditioning service,56.14,69.12,125.26
1336,230,24,2023-12-17,169156,Tyre replacement,464.81,49.92,514.73
1337,230,,2024-04-28,173964,Suspension repair,215.04,134.88,349.92
1338,230,,2024-09-30,179568,Brake replacement,140.68,109.92,250.60
1339,231,13,2022-12-17,924,Oil and filter change,36.85,34.08,70.93
1340,231,8,2023-04-26,3537,Routine service,89.25,86.88,176.13
1341,231,19,2025-03-11,17305,Air conditioning service,104.31,62.40,166.71
1342,232,12,2022-11-14,932,Oil and filter change,59.54,36.00,95.54
1343,232,22,2022-12-02,1532,Routine service,91.58,89.28,180.86
1344,232,6,2024-08-09,22052,Oil and filter change,38.47,38.88,77.35
1345,233,21,2020-06-08,22231,Routine service,125.48,73.44,198.92
1346,233,22,2020-11-05,27377,Tyre replacement,491.36,44.64,536.00
1347,233,18,2020-11-23,27995,Tyre replacement,197.95,51.84,249.79
1348,233,2,2021-07-03,35611,Routine service,147.61,65.28,212.89
1349,233,,2022-03-01,43880,Routine service,140.90,72.96,213.86
1350,233,,2023-01-05,54515,Brake replacement,297.88,84.00,381.88
1351,233,,2024-10-23,77055,Tyre replacement,401.62,59.04,460.66
1352,233,,2025-03-02,81516,Air conditioning service,50.33,70.56,120.89
1353,233,,2025-05-02,83608,Air conditioning service,101.00,54.24,155.24
1354,234,28,2022-11-18,11781,Suspension repair,328.64,166.56,495.20
1355,234,14,2023-09-17,30182,Oil and filter change,39.92,36.48,76.40
1356,234,8,2025-02-10,61276,Routine service,160.30,63.84,224.14
1357,235,6,2011-12-19,18013,Routine service,145.08,64.80,209.88
1358,235,16,2012-10-21,29881,Tyre replacement,565.55,53.76,619.31
1359,235,2,2013-05-05,37457,Air conditioning service,80.25,69.60,149.85
1360,235,22,2013-07-30,40782,Oil and filter change,59.64,37.92,97.56
1361,235,,2013-11-27,45420,Routine service,134.01,71.04,205.05
1362,235,23,2015-02-02,62120,Routine service,147.14,80.16,227.30
1363,235,,2015-02-03,62842,Oil and filter change,51.99,32.64,84.63
1364,235,,2015-02-09,63637,Timing belt replacement,517.40,192.00,709.40
1365,235,8,2015-10-20,72170,Oil and filter change,71.75,38.40,110.15
1366,235,26,2017-05-27,94784,Oil and filter change,79.37,43.68,123.05
1367,235,10,2018-08-03,111522,Brake replacement,278.18,86.88,365.06
1368,235,,2018-11-15,115542,Routine service,61.65,61.44,123.09
1369,235,,2021-05-25,151183,Suspension repair,244.00,151.20,395.20
1370,235,,2021-09-22,155822,Tyre replacement,199.53,43.68,243.21
1371,235,,2022-06-29,166646,Timing belt replacement,489.87,210.72,700.59
1372,235,2,2022-11-29,172560,Air conditioning service,102.01,67.68,169.69
1373,235,9,2022-12-28,173681,Routine service,124.04,83.52,207.56
1374,236,19,2022-08-07,3464,Routine service,83.52,66.72,150.24
1375,236,16,2023-03-21,7964,Air conditioning service,121.06,56.64,177.70
1376,236,1,2024-04-07,15591,Oil and filter change,49.96,45.60,95.56
1377,237,29,2019-11-16,33745,Clutch repair,449.96,260.64,710.60
1378,237,10,2021-01-19,55499,Routine service,138.20,89.76,227.96
1379,237,27,2021-07-07,64049,Routine service,135.43,75.36,210.79
1380,237,,2022-04-04,77760,Clutch repair,685.26,265.44,950.70
1381,237,3,2024-03-06,113276,Routine service,152.92,76.32,229.24
1382,237,12,2024-08-08,121117,Oil and filter change,40.63,33.60,74.23
1383,237,,2025-02-27,131388,Air conditioning service,40.27,51.84,92.11
1384,238,3,2020-06-27,3390,Routine service,92.20,72.00,164.20
1385,238,19,2021-05-27,23258,Oil and filter change,80.22,38.88,119.10
1386,238,11,2022-05-19,44494,Routine service,134.16,88.80,222.96
1387,238,30,2023-07-07,69121,Tyre replacement,288.91,56.64,345.55
1388,238,,2024-02-29,83218,Brake replacement,293.99,96.96,390.95
1389,239,28,2022-01-12,14591,Brake replacement,318.28,96.00,414.28
1390,239,29,2022-08-07,21957,Routine service,157.79,86.88,244.67
1391,239,26,2022-10-18,24520,Routine service,67.94,77.28,145.22
1392,240,18,2024-09-03,17148,Air conditioning service,110.18,63.36,173.54
1393,240,11,2025-03-06,27916,Oil and filter change,72.23,46.08,118.31
1394,241,22,2018-04-05,2475,Battery replacement,203.07,26.88,229.95
1395,241,15,2018-11-27,5632,Routine service,107.50,76.32,183.82
1396,241,27,2018-12-14,6200,Oil and filter change,84.01,39.36,123.37
1397,241,9,2019-09-23,9646,Brake replacement,230.25,86.88,317.13
1398,241,,2022-05-31,22770,Routine service,98.14,64.80,162.94
1399,241,,2022-06-18,23110,Battery replacement,164.55,24.48,189.03
1400,241,22,2022-11-24,25138,Oil and filter change,45.17,48.00,93.17
1401,241,,2023-01-29,26021,Brake replacement,141.22,111.84,253.06
1402,241,,2023-06-20,27921,Battery replacement,118.79,29.76,148.55
1403,243,12,2015-06-09,4342,Brake replacement,282.23,108.48,390.71
1404,243,29,2015-07-31,6645,Oil and filter change,82.02,46.56,128.58
1405,243,15,2016-09-13,24811,Routine service,61.78,82.56,144.34
1406,243,28,2017-05-10,35400,Tyre replacement,161.77,46.56,208.33
1407,243,,2019-08-13,71953,Oil and filter change,45.02,47.04,92.06
1408,243,,2020-12-13,93574,Routine service,153.25,68.64,221.89
1409,243,,2021-01-23,95391,Routine service,101.74,89.76,191.50
1410,243,,2023-05-11,132519,Tyre replacement,483.32,52.80,536.12
1411,243,,2024-03-17,146299,Tyre replacement,579.14,49.44,628.58
1412,243,,2024-07-07,151261,Routine service,60.56,76.80,137.36
1413,243,,2025-03-19,162559,Battery replacement,185.98,29.28,215.26
1414,244,17,2022-12-03,4575,Battery replacement,170.39,22.56,192.95
1415,244,8,2023-03-22,7712,Tyre replacement,464.46,43.68,508.14
1416,244,9,2023-12-29,15828,Oil and filter change,89.31,43.68,132.99
1417,245,18,2013-04-21,12352,Tyre replacement,465.69,58.08,523.77
1418,245,12,2013-05-13,13173,Routine service,83.56,81.12,164.68
1419,245,16,2013-09-16,17875,Oil and filter change,77.66,45.12,122.78
1420,245,,2015-08-01,43400,Routine service,84.63,88.80,173.43
1421,245,,2016-02-23,51087,Oil and filter change,83.91,40.80,124.71
1422,245,,2017-01-01,62768,Brake replacement,143.84,85.44,229.28
1423,245,,2018-07-15,83665,Routine service,124.18,89.28,213.46
1424,245,,2019-01-02,90047,Brake replacement,229.19,83.52,312.71
1425,245,,2019-09-22,99861,Oil and filter change,58.46,45.60,104.06
1426,245,8,2020-01-24,104489,Routine service,62.72,67.20,129.92
1427,245,15,2021-09-12,126767,Routine service,146.22,72.48,218.70
1428,245,,2022-08-25,139716,Brake replacement,313.79,93.12,406.91
1429,245,,2023-12-16,157554,Oil and filter change,83.42,32.64,116.06
1430,245,4,2025-04-20,175877,Tyre replacement,190.49,45.12,235.61
1431,246,26,2013-12-17,7783,Routine service,111.40,73.44,184.84
1432,246,16,2014-04-14,14251,Routine service,152.85,88.80,241.65
1433,246,15,2015-03-20,32887,Routine service,80.33,84.96,165.29
1434,246,18,2015-04-21,34642,Air conditioning service,86.05,68.64,154.69
1435,246,24,2016-07-25,59910,Routine service,119.56,74.88,194.44
1436,246,,2017-01-14,69393,Routine service,133.03,77.76,210.79
1437,246,,2018-02-22,91538,Routine service,135.59,88.32,223.91
1438,246,,2018-03-19,92908,Brake replacement,153.41,104.64,258.05
1439,246,14,2018-06-10,97458,Routine service,122.98,78.24,201.22
1440,246,23,2019-03-27,113353,Routine service,117.78,62.40,180.18
1441,246,,2022-12-20,188119,Routine service,178.96,68.16,247.12
1442,246,,2023-04-09,194148,Oil and filter change,43.99,35.52,79.51
1443,246,,2024-07-07,219088,Brake replacement,217.84,99.84,317.68
1444,247,26,2017-05-08,2759,Oil and filter change,40.93,39.36,80.29
1445,247,1,2018-09-02,5398,Routine service,129.28,63.84,193.12
1446,247,25,2018-10-22,5672,Routine service,109.94,81.12,191.06
1447,247,,2019-03-19,6482,Air conditioning service,54.36,63.84,118.20
1448,247,19,2020-02-03,8240,Clutch repair,770.54,310.56,1081.10
1449,247,,2020-04-28,8705,Battery replacement,148.76,21.60,170.36
1450,247,19,2022-06-13,12954,Oil and filter change,67.60,35.52,103.12
1451,247,8,2022-09-06,13608,Routine service,68.59,69.12,137.71
1452,247,15,2023-09-11,15446,Battery replacement,153.71,25.92,179.63
1453,247,12,2024-12-24,18019,Brake replacement,214.81,108.48,323.29
1454,248,4,2010-04-23,434,Brake replacement,239.97,84.96,324.93
1455,248,4,2010-09-08,5091,Routine service,73.74,72.96,146.70
1456,248,11,2012-06-23,28704,Routine service,116.79,63.84,180.63
1457,248,9,2013-05-30,41016,Bodywork repair,457.11,264.48,721.59
1458,248,,2014-03-08,51198,Oil and filter change,60.01,45.12,105.13
1459,248,,2015-07-08,68782,Routine service,158.01,71.52,229.53
1460,248,,2016-11-14,86655,Routine service,111.25,65.28,176.53
1461,248,4,2017-08-12,96440,Battery replacement,133.04,23.52,156.56
1462,248,28,2020-10-27,138757,Routine service,90.80,72.96,163.76
1463,248,,2021-07-30,148722,Routine service,103.74,83.04,186.78
1464,248,,2021-11-02,152152,Air conditioning service,93.85,51.36,145.21
1465,248,13,2021-11-23,152910,Oil and filter change,73.57,36.00,109.57
1466,248,,2022-02-02,155474,Routine service,171.35,70.56,241.91
1467,248,,2022-04-30,158615,Clutch repair,704.03,276.96,980.99
1468,248,6,2022-05-31,159735,Oil and filter change,53.27,43.20,96.47
1469,248,7,2024-07-21,187970,Oil and filter change,47.38,41.28,88.66
1470,249,4,2020-09-20,17199,Air conditioning service,109.38,66.72,176.10
1471,249,2,2021-01-18,22044,Routine service,164.40,73.92,238.32
1472,249,,2022-12-23,50468,Oil and filter change,52.24,41.76,94.00
1473,249,26,2023-01-27,51881,Routine service,72.10,77.28,149.38
1474,249,,2023-07-28,59229,Routine service,139.55,88.32,227.87
1475,249,,2023-12-18,65003,Oil and filter change,74.63,38.40,113.03
1476,249,,2024-03-14,68515,Routine service,115.52,64.32,179.84
1477,250,25,2011-01-02,3788,Oil and filter change,88.23,46.08,134.31
1478,250,26,2011-04-07,5982,Tyre replacement,613.18,53.76,666.94
1479,250,10,2013-04-29,23377,Clutch repair,496.46,256.80,753.26
1480,250,,2014-01-25,29637,Battery replacement,194.32,25.44,219.76
1481,250,,2015-11-09,44721,Routine service,117.30,79.68,196.98
1482,250,15,2016-06-08,49618,Suspension repair,364.04,144.96,509.00
1483,250,25,2017-06-29,58535,Routine service,99.58,80.16,179.74
