id,vehicle_id,inspection_date,result,defects,mileage_km,next_due,station_code
1931,1122,2020-02-01,favourable,,128467,2022-01-31,ITV-0173
1932,1122,2022-01-31,favourable,,160584,2023-01-31,ITV-6811
1933,1122,2023-01-31,favourable,,176643,2024-01-31,ITV-5742
1934,1122,2024-02-01,favourable,,192701,2025-01-31,ITV-1325
1935,1122,2025-01-31,unfavourable,Excessive brake imbalance,208760,2026-01-31,ITV-6886
1936,1123,2017-07-07,favourable,,44499,2019-07-07,ITV-8416
1937,1123,2019-07-07,favourable,,66749,2021-07-06,ITV-8516
1938,1123,2021-07-07,favourable,,88998,2023-07-07,ITV-8797
1939,1123,2023-07-07,unfavourable,Seat belt retractor faulty,111248,2024-07-06,ITV-5211
1940,1123,2024-07-06,favourable,,122373,2025-07-06,ITV-1565
1941,1126,2023-09-25,favourable,,33099,2025-09-24,ITV-2224
1942,1128,2024-01-27,unfavourable,Corroded exhaust mounting,49010,2026-01-26,ITV-3325
1943,1130,2017-08-20,favourable,,66918,2019-08-20,ITV-4409
1944,1130,2019-08-20,unfavourable,Corroded exhaust mounting,100378,2021-08-19,ITV-8245
1945,1130,2021-08-20,favourable,,133837,2023-08-20,ITV-2187
1946,1130,2023-08-20,favourable,,167297,2024-08-19,ITV-8512
1947,1130,2024-08-19,favourable,,184027,2025-08-19,ITV-8634
1948,1131,2018-03-08,favourable,,42048,2020-03-07,ITV-7709
1949,1131,2020-03-07,favourable,,63072,2022-03-07,ITV-7240
1950,1131,2022-03-08,favourable,,84097,2024-03-07,ITV-6069
1951,1131,2024-03-07,unfavourable,Faulty dipped beam alignment,105121,2025-03-07,ITV-8821
1952,1131,2025-03-07,favourable,,115633,2026-03-07,ITV-7294
1953,1133,2015-04-08,unfavourable,Excessive steering play,56220,2017-04-07,ITV-2156
1954,1133,2017-04-07,favourable,,84331,2019-04-07,ITV-8899
1955,1133,2019-04-08,unfavourable,Handbrake efficiency below threshold,112441,2021-04-07,ITV-9801
1956,1133,2021-04-07,favourable,,140552,2022-04-07,ITV-8531
1957,1133,2022-04-07,favourable,,154607,2023-04-07,ITV-4520
1958,1133,2023-04-08,favourable,,168662,2024-04-07,ITV-1001
1959,1133,2024-04-07,favourable,,182717,2025-04-07,ITV-6604
1960,1133,2025-04-07,favourable,,196772,2026-04-07,ITV-0644
1961,1134,2019-01-25,favourable,,76385,2021-01-24,ITV-3956
1962,1134,2021-01-24,favourable,,114577,2023-01-24,ITV-1054
1963,1134,2023-01-25,unfavourable,Corroded exhaust mounting,152770,2025-01-24,ITV-8213
1964,1134,2025-01-24,favourable,,190962,2026-01-24,ITV-2348
1965,1137,2021-04-11,negative,Number plate light inoperative,77969,2023-04-11,ITV-3583
1966,1137,2023-04-11,favourable,,116954,2025-04-10,ITV-3793
1967,1137,2025-04-11,favourable,,155939,2027-04-11,ITV-8076
1968,1140,2017-04-28,favourable,,87812,2019-04-28,ITV-5587
1969,1140,2019-04-28,favourable,,131719,2021-04-27,ITV-5137
1970,1140,2021-04-28,favourable,,175625,2023-04-28,ITV-0148
1971,1140,2023-04-28,favourable,,219532,2024-04-27,ITV-3759
1972,1140,2024-04-27,favourable,,241485,2025-04-27,ITV-6058
1973,1140,2025-04-28,favourable,,263438,2026-04-28,ITV-5109
1974,1141,2024-07-07,negative,Excessive steering play,93649,2026-07-07,ITV-7535
1975,1144,2019-07-29,favourable,,68311,2021-07-28,ITV-5587
1976,1144,2021-07-28,favourable,,102467,2023-07-28,ITV-4649
1977,1144,2023-07-29,favourable,,136622,2025-07-28,ITV-6099
1978,1145,2022-09-23,favourable,,70938,2024-09-22,ITV-5951
1979,1145,2024-09-22,favourable,,106407,2026-09-22,ITV-8398
1980,1146,2024-02-26,negative,Worn front tyre below 1.6mm,63408,2026-02-25,ITV-7852
1981,1147,2014-08-20,unfavourable,Corroded exhaust mounting,67257,2016-08-19,ITV-1622
1982,1147,2016-08-19,favourable,,100886,2018-08-19,ITV-7843
1983,1147,2018-08-20,favourable,,134515,2020-08-19,ITV-6339
1984,1147,2020-08-19,favourable,,168144,2021-08-19,ITV-2852
1985,1147,2021-08-19,favourable,,184958,2022-08-19,ITV-5993
1986,1147,2022-08-20,favourable,,201773,2023-08-20,ITV-1600
1987,1147,2023-08-20,favourable,,218587,2024-08-19,ITV-7825
1988,1147,2024-08-19,favourable,,235401,2025-08-19,ITV-1174
1989,1148,2023-01-19,favourable,,53083,2025-01-18,ITV-2258
1990,1148,2025-01-18,favourable,,79625,2027-01-18,ITV-5938
1991,1151,2024-05-22,favourable,,83660,2026-05-22,ITV-7569
1992,1152,2021-03-16,favourable,,51397,2023-03-16,ITV-0321
1993,1152,2023-03-16,favourable,,77096,2025-03-15,ITV-2921
1994,1152,2025-03-16,favourable,,102794,2027-03-16,ITV-0530
1995,1153,2022-07-07,favourable,,28235,2024-07-06,ITV-4821
1996,1153,2024-07-06,favourable,,42352,2026-07-06,ITV-2975
1997,1156,2024-06-19,favourable,,32121,2026-06-19,ITV-3264
1998,1157,2021-09-12,favourable,,92007,2023-09-12,ITV-5845
1999,1157,2023-09-12,favourable,,138010,2025-09-11,ITV-4795
2000,1160,2023-05-13,favourable,,79505,2025-05-12,ITV-0283
2001,1160,2025-05-12,favourable,,119258,2027-05-12,ITV-9659
2002,1161,2015-11-08,favourable,,95504,2017-11-07,ITV-2934
2003,1161,2017-11-07,favourable,,143256,2019-11-07,ITV-8640
2004,1161,2019-11-08,favourable,,191008,2021-11-07,ITV-5683
2005,1161,2021-11-07,favourable,,238761,2022-11-07,ITV-7364
2006,1161,2022-11-07,favourable,,262637,2023-11-07,ITV-4698
2007,1161,2023-11-08,favourable,,286513,2024-11-07,ITV-8248
2008,1161,2024-11-07,unfavourable,Suspension bush play,310389,2025-11-07,ITV-1329
2009,1162,2019-05-24,unfavourable,Number plate light inoperative,35185,2021-05-23,ITV-1116
2010,1162,2021-05-23,favourable,,52778,2023-05-23,ITV-5347
2011,1162,2023-05-24,favourable,,70371,2025-05-23,ITV-4075
2012,1162,2025-05-23,unfavourable,Rear shock absorber leaking,87964,2026-05-23,ITV-9184
2013,1163,2017-11-30,favourable,,70320,2019-11-30,ITV-0782
2014,1163,2019-11-30,favourable,,105481,2021-11-29,ITV-7325
2015,1163,2021-11-30,favourable,,140641,2023-11-30,ITV-5834
2016,1163,2023-11-30,favourable,,175801,2024-11-29,ITV-0266
2017,1163,2024-11-29,favourable,,193382,2025-11-29,ITV-8216
2018,1164,2019-05-15,favourable,,61678,2021-05-14,ITV-8729
2019,1164,2021-05-14,unfavourable,Excessive steering play,92518,2023-05-14,ITV-2739
2020,1164,2023-05-15,favourable,,123357,2025-05-14,ITV-2290
2021,1164,2025-05-14,favourable,,154196,2026-05-14,ITV-9375
2022,1165,2022-06-03,favourable,,81155,2024-06-02,ITV-2835
2023,1165,2024-06-02,unfavourable,Windscreen chip in swept area,121732,2026-06-02,ITV-5804
2024,1166,2016-09-25,unfavourable,Number plate light inoperative,35891,2018-09-25,ITV-9020
2025,1166,2018-09-25,favourable,,53837,2020-09-24,ITV-1674
2026,1166,2020-09-25,favourable,,71783,2022-09-25,ITV-6004
2027,1166,2022-09-25,favourable,,89729,2023-09-25,ITV-3328
2028,1166,2023-09-25,favourable,,98702,2024-09-24,ITV-8105
2029,1166,2024-09-25,unfavourable,Emissions above limit,107675,2025-09-25,ITV-0842
2030,1168,2020-03-14,favourable,,54230,2022-03-14,ITV-3822
2031,1168,2022-03-14,unfavourable,Rear shock absorber leaking,81346,2024-03-13,ITV-5470
2032,1168,2024-03-14,favourable,,108461,2026-03-14,ITV-0493
2033,1171,2020-08-10,unfavourable,Number plate light inoperative,80724,2022-08-10,ITV-4302
2034,1171,2022-08-10,favourable,,121086,2024-08-09,ITV-3215
2035,1171,2024-08-10,unfavourable,Rear shock absorber leaking,161448,2026-08-10,ITV-6069
2036,1173,2018-02-06,favourable,,68664,2020-02-06,ITV-6756
2037,1173,2020-02-06,favourable,,102997,2022-02-05,ITV-1663
2038,1173,2022-02-06,unfavourable,Suspension bush play,137329,2024-02-06,ITV-3874
2039,1173,2024-02-06,favourable,,171662,2025-02-05,ITV-6064
2040,1173,2025-02-05,favourable,,188828,2026-02-05,ITV-6211
2041,1174,2016-05-22,favourable,,88571,2018-05-22,ITV-4434
2042,1174,2018-05-22,negative,Seat belt retractor faulty,132856,2020-05-21,ITV-4985
2043,1174,2020-05-22,favourable,,177142,2022-05-22,ITV-4438
2044,1174,2022-05-22,negative,Number plate light inoperative,221428,2023-05-22,ITV-7609
2045,1174,2023-05-22,favourable,,243571,2024-05-21,ITV-3910
2046,1174,2024-05-22,favourable,,265713,2025-05-22,ITV-5763
2047,1174,2025-05-22,favourable,,287856,2026-05-22,ITV-2796
2048,1176,2018-09-22,favourable,,35346,2020-09-21,ITV-7207
2049,1176,2020-09-21,favourable,,53019,2022-09-21,ITV-3753
2050,1176,2022-09-22,favourable,,70692,2024-09-21,ITV-8342
2051,1176,2024-09-21,favourable,,88365,2025-09-21,ITV-3694
2052,1177,2015-07-09,favourable,,48809,2017-07-08,ITV-6918
2053,1177,2017-07-08,unfavourable,Excessive steering play,73213,2019-07-08,ITV-2154
2054,1177,2019-07-09,negative,Faulty dipped beam alignment,97618,2021-07-08,ITV-3493
2055,1177,2021-07-08,favourable,,122022,2022-07-08,ITV-1272
2056,1177,2022-07-08,unfavourable,Corroded exhaust mounting,134225,2023-07-08,ITV-8924
2057,1177,2023-07-09,favourable,,146427,2024-07-08,ITV-5263
2058,1177,2024-07-08,favourable,,158629,2025-07-08,ITV-1401
2059,1178,2017-03-21,unfavourable,Number plate light inoperative,28137,2019-03-21,ITV-2503
2060,1178,2019-03-21,favourable,,42206,2021-03-20,ITV-0249
2061,1178,2021-03-21,favourable,,56275,2023-03-21,ITV-7197
2062,1178,2023-03-21,favourable,,70344,2024-03-20,ITV-3544
2063,1178,2024-03-20,favourable,,77378,2025-03-20,ITV-6901
2064,1178,2025-03-21,favourable,,84412,2026-03-21,ITV-4814
2065,1180,2023-06-15,negative,Excessive steering play,54867,2025-06-14,ITV-4998
2066,1180,2025-06-14,favourable,,82300,2027-06-14,ITV-4757
2067,1182,2018-05-27,favourable,,53712,2020-05-26,ITV-1875
2068,1182,2020-05-26,unfavourable,Windscreen chip in swept area,80568,2022-05-26,ITV-5906
2069,1182,2022-05-27,unfavourable,Rear shock absorber leaking,107425,2024-05-26,ITV-6138
2070,1182,2024-05-26,negative,Windscreen chip in swept area,134281,2025-05-26,ITV-3049
2071,1182,2025-05-26,favourable,,147709,2026-05-26,ITV-6456
2072,1184,2018-12-09,unfavourable,Worn front tyre below 1.6mm,52951,2020-12-08,ITV-3216
2073,1184,2020-12-08,favourable,,79426,2022-12-08,ITV-2115
2074,1184,2022-12-09,favourable,,105902,2024-12-08,ITV-4238
2075,1184,2024-12-08,favourable,,132377,2025-12-08,ITV-5776
2076,1185,2016-10-18,unfavourable,Seat belt retractor faulty,28703,2018-10-18,ITV-6375
2077,1185,2018-10-18,favourable,,43055,2020-10-17,ITV-5004
2078,1185,2020-10-18,favourable,,57407,2022-10-18,ITV-1158
2079,1185,2022-10-18,favourable,,71759,2023-10-18,ITV-4608
2080,1185,2023-10-18,favourable,,78935,2024-10-17,ITV-9581
2081,1185,2024-10-18,favourable,,86111,2025-10-18,ITV-7906
2082,1186,2024-12-03,unfavourable,Emissions above limit,72798,2026-12-03,ITV-7974
2083,1187,2024-04-26,favourable,,59267,2026-04-26,ITV-6190
2084,1188,2016-12-23,unfavourable,Worn front tyre below 1.6mm,82213,2018-12-23,ITV-7917
2085,1188,2018-12-23,favourable,,123320,2020-12-22,ITV-1479
2086,1188,2020-12-23,favourable,,164427,2022-12-23,ITV-8769
2087,1188,2022-12-23,unfavourable,Excessive steering play,205533,2023-12-23,ITV-5871
2088,1188,2023-12-23,unfavourable,Number plate light inoperative,226087,2024-12-22,ITV-7194
2089,1188,2024-12-23,unfavourable,Seat belt retractor faulty,246640,2025-12-23,ITV-3352
2090,1191,2023-10-30,favourable,,59430,2025-10-29,ITV-3562
2091,1194,2024-06-12,favourable,,31194,2026-06-12,ITV-1438
2092,1196,2025-02-26,negative,Corroded exhaust mounting,48433,2027-02-26,ITV-6860
2093,1197,2021-01-24,favourable,,54425,2023-01-24,ITV-7249
2094,1197,2023-01-24,favourable,,81637,2025-01-23,ITV-7245
2095,1197,2025-01-24,negative,Rear shock absorber leaking,108850,2027-01-24,ITV-8152
2096,1201,2021-07-23,favourable,,54838,2023-07-23,ITV-4904
2097,1201,2023-07-23,favourable,,82257,2025-07-22,ITV-5993
2098,1202,2022-11-20,favourable,,36411,2024-11-19,ITV-8457
2099,1202,2024-11-19,favourable,,54617,2026-11-19,ITV-2260
2100,1204,2017-11-07,favourable,,56003,2019-11-07,ITV-2363
2101,1204,2019-11-07,favourable,,84005,2021-11-06,ITV-9421
2102,1204,2021-11-07,favourable,,112007,2023-11-07,ITV-2811
2103,1204,2023-11-07,favourable,,140009,2024-11-06,ITV-2195
2104,1204,2024-11-06,favourable,,154010,2025-11-06,ITV-1513
2105,1206,2022-01-31,unfavourable,Windscreen chip in swept area,77778,2024-01-31,ITV-6605
2106,1206,2024-01-31,unfavourable,Number plate light inoperative,116667,2026-01-30,ITV-0771
2107,1207,2024-07-01,favourable,,56195,2026-07-01,ITV-3671
2108,1208,2018-06-18,favourable,,40039,2020-06-17,ITV-3816
2109,1208,2020-06-17,favourable,,60058,2022-06-17,ITV-5307
2110,1208,2022-06-18,favourable,,80078,2024-06-17,ITV-3847
2111,1208,2024-06-17,favourable,,100097,2025-06-17,ITV-9427
2112,1208,2025-06-17,favourable,,110107,2026-06-17,ITV-2083
2113,1209,2025-01-01,favourable,,68990,2027-01-01,ITV-8971
2114,1210,2025-04-02,unfavourable,Emissions above limit,56838,2027-04-02,ITV-8077
2115,1212,2023-12-20,unfavourable,Corroded exhaust mounting,28762,2025-12-19,ITV-3590
2116,1213,2022-12-06,favourable,,20736,2024-12-05,ITV-0547
2117,1213,2024-12-05,unfavourable,Faulty dipped beam alignment,31104,2026-12-05,ITV-0675
2118,1214,2017-03-27,favourable,,66017,2019-03-27,ITV-4357
2119,1214,2019-03-27,favourable,,99026,2021-03-26,ITV-7649
2120,1214,2021-03-27,favourable,,132035,2023-03-27,ITV-1586
2121,1214,2023-03-27,unfavourable,Suspension bush play,165044,2024-03-26,ITV-9200
2122,1214,2024-03-26,favourable,,181548,2025-03-26,ITV-2298
2123,1214,2025-03-27,favourable,,198053,2026-03-27,ITV-2219
2124,1216,2024-08-27,favourable,,46051,2026-08-27,ITV-1613
2125,1217,2024-11-21,favourable,,43182,2026-11-21,ITV-3394
2126,1218,2023-05-16,favourable,,62015,2025-05-15,ITV-5065
2127,1218,2025-05-15,unfavourable,Corroded exhaust mounting,93023,2027-05-15,ITV-6165
2128,1219,2018-10-18,unfavourable,Suspension bush play,69074,2020-10-17,ITV-7974
2129,1219,2020-10-17,favourable,,103611,2022-10-17,ITV-2805
2130,1219,2022-10-18,favourable,,138148,2024-10-17,ITV-6626
2131,1219,2024-10-17,favourable,,172686,2025-10-17,ITV-9724
2132,1220,2025-03-20,favourable,,74514,2027-03-20,ITV-0426
2133,1221,2019-12-02,favourable,,87223,2021-12-01,ITV-2887
2134,1221,2021-12-01,favourable,,130834,2023-12-01,ITV-4203
2135,1221,2023-12-02,negative,Excessive steering play,174446,2025-12-01,ITV-7108
2136,1222,2019-03-08,favourable,,60028,2021-03-07,ITV-3549
2137,1222,2021-03-07,favourable,,90043,2023-03-07,ITV-5217
2138,1222,2023-03-08,favourable,,120057,2025-03-07,ITV-7058
2139,1222,2025-03-07,favourable,,150072,2026-03-07,ITV-9092
2140,1224,2016-05-13,unfavourable,Emissions above limit,41525,2018-05-13,ITV-0739
2141,1224,2018-05-13,unfavourable,Emissions above limit,62288,2020-05-12,ITV-6383
2142,1224,2020-05-13,favourable,,83051,2022-05-13,ITV-2145
2143,1224,2022-05-13,favourable,,103814,2023-05-13,ITV-5758
2144,1224,2023-05-13,unfavourable,Emissions above limit,114195,2024-05-12,ITV-5894
2145,1224,2024-05-13,favourable,,124577,2025-05-13,ITV-1875
2146,1224,2025-05-13,favourable,,134958,2026-05-13,ITV-6249
2147,1225,2020-06-16,favourable,,102416,2022-06-16,ITV-5344
2148,1225,2022-06-16,favourable,,153625,2024-06-15,ITV-1263
2149,1225,2024-06-16,favourable,,204833,2026-06-16,ITV-2143
2150,1226,2024-03-17,favourable,,62812,2026-03-17,ITV-1098
2151,1227,2016-12-21,favourable,,75218,2018-12-21,ITV-3310
2152,1227,2018-12-21,favourable,,112827,2020-12-20,ITV-6625
2153,1227,2020-12-21,favourable,,150437,2022-12-21,ITV-9008
2154,1227,2022-12-21,favourable,,188046,2023-12-21,ITV-5075
2155,1227,2023-12-21,favourable,,206850,2024-12-20,ITV-1493
2156,1227,2024-12-21,unfavourable,Excessive brake imbalance,225655,2025-12-21,ITV-8085
2157,1229,2018-03-11,negative,Rear shock absorber leaking,65319,2020-03-10,ITV-3377
2158,1229,2020-03-10,favourable,,97978,2022-03-10,ITV-4632
2159,1229,2022-03-11,unfavourable,Corroded exhaust mounting,130638,2024-03-10,ITV-2586
2160,1229,2024-03-10,favourable,,163298,2025-03-10,ITV-9452
2161,1229,2025-03-10,unfavourable,Excessive steering play,179628,2026-03-10,ITV-4148
2162,1232,2018-03-07,favourable,,93122,2020-03-06,ITV-6806
2163,1232,2020-03-06,favourable,,139683,2022-03-06,ITV-4828
2164,1232,2022-03-07,favourable,,186244,2024-03-06,ITV-2358
2165,1232,2024-03-06,favourable,,232805,2025-03-06,ITV-1205
2166,1232,2025-03-06,favourable,,256086,2026-03-06,ITV-2201
2167,1235,2016-11-14,favourable,,88606,2018-11-14,ITV-0422
2168,1235,2018-11-14,unfavourable,Excessive steering play,132909,2020-11-13,ITV-8458
2169,1235,2020-11-14,favourable,,177212,2022-11-14,ITV-5084
2170,1235,2022-11-14,unfavourable,Excessive brake imbalance,221516,2023-11-14,ITV-0821
2171,1235,2023-11-14,favourable,,243667,2024-11-13,ITV-5849
2172,1235,2024-11-14,favourable,,265819,2025-11-14,ITV-1401
2173,1237,2018-02-23,favourable,,57001,2020-02-23,ITV-0599
2174,1237,2020-02-23,favourable,,85501,2022-02-22,ITV-9526
2175,1237,2022-02-23,favourable,,114002,2024-02-23,ITV-8526
2176,1237,2024-02-23,favourable,,142503,2025-02-22,ITV-1548
2177,1237,2025-02-22,unfavourable,Worn front tyre below 1.6mm,156753,2026-02-22,ITV-7817
2178,1238,2019-12-30,favourable,,79408,2021-12-29,ITV-5526
2179,1238,2021-12-29,favourable,,119113,2023-12-29,ITV-8908
2180,1238,2023-12-30,favourable,,158817,2025-12-29,ITV-3450
2181,1239,2014-02-01,favourable,,66414,2016-02-01,ITV-0595
2182,1239,2016-02-01,favourable,,99621,2018-01-31,ITV-3497
2183,1239,2018-02-01,favourable,,132828,2020-02-01,ITV-3083
2184,1239,2020-02-01,favourable,,166035,2021-01-31,ITV-6203
2185,1239,2021-01-31,favourable,,182639,2022-01-31,ITV-6321
2186,1239,2022-02-01,unfavourable,Faulty dipped beam alignment,199242,2023-02-01,ITV-8202
2187,1239,2023-02-01,unfavourable,Corroded exhaust mounting,215846,2024-02-01,ITV-0717
2188,1239,2024-02-01,favourable,,232449,2025-01-31,ITV-3576
2189,1239,2025-01-31,unfavourable,Excessive steering play,249053,2026-01-31,ITV-3654
2190,1240,2016-09-23,favourable,,39549,2018-09-23,ITV-2128
2191,1240,2018-09-23,favourable,,59324,2020-09-22,ITV-9481
2192,1240,2020-09-23,favourable,,79098,2022-09-23,ITV-2763
2193,1240,2022-09-23,favourable,,98873,2023-09-23,ITV-8580
2194,1240,2023-09-23,favourable,,108761,2024-09-22,ITV-6155
2195,1240,2024-09-23,favourable,,118648,2025-09-23,ITV-6357
2196,1242,2014-03-13,unfavourable,Emissions above limit,85308,2016-03-12,ITV-4663
2197,1242,2016-03-12,unfavourable,Number plate light inoperative,127962,2018-03-12,ITV-1246
2198,1242,2018-03-13,favourable,,170616,2020-03-12,ITV-4652
2199,1242,2020-03-12,favourable,,213270,2021-03-12,ITV-3770
2200,1242,2021-03-12,favourable,,234597,2022-03-12,ITV-1568
2201,1242,2022-03-13,favourable,,255924,2023-03-13,ITV-4620
2202,1242,2023-03-13,favourable,,277251,2024-03-12,ITV-1966
2203,1242,2024-03-12,favourable,,298578,2025-03-12,ITV-0911
2204,1242,2025-03-12,favourable,,319905,2026-03-12,ITV-9790
2205,1244,2017-12-31,unfavourable,Handbrake efficiency below threshold,67175,2019-12-31,ITV-9652
2206,1244,2019-12-31,favourable,,100763,2021-12-30,ITV-9012
2207,1244,2021-12-31,favourable,,134351,2023-12-31,ITV-1278
2208,1244,2023-12-31,favourable,,167939,2024-12-30,ITV-4465
2209,1244,2024-12-30,favourable,,184733,2025-12-30,ITV-2009
2210,1247,2023-02-03,favourable,,44518,2025-02-02,ITV-0769
2211,1247,2025-02-02,favourable,,66778,2027-02-02,ITV-8588
2212,1248,2023-10-16,favourable,,21597,2025-10-15,ITV-6884
2213,1253,2016-08-25,favourable,,32084,2018-08-25,ITV-7255
2214,1253,2018-08-25,favourable,,48127,2020-08-24,ITV-2812
2215,1253,2020-08-25,favourable,,64169,2022-08-25,ITV-6739
2216,1253,2022-08-25,favourable,,80211,2023-08-25,ITV-0885
2217,1253,2023-08-25,favourable,,88232,2024-08-24,ITV-4027
2218,1253,2024-08-25,favourable,,96254,2025-08-25,ITV-3271
2219,1255,2019-08-17,favourable,,46490,2021-08-16,ITV-3646
2220,1255,2021-08-16,unfavourable,Excessive brake imbalance,69735,2023-08-16,ITV-7768
2221,1255,2023-08-17,favourable,,92980,2025-08-16,ITV-7643
2222,1257,2021-07-10,favourable,,53132,2023-07-10,ITV-7683
2223,1257,2023-07-10,unfavourable,Windscreen chip in swept area,79698,2025-07-09,ITV-2572
2224,1259,2017-06-12,favourable,,19615,2019-06-12,ITV-2692
2225,1259,2019-06-12,favourable,,29423,2021-06-11,ITV-2843
2226,1259,2021-06-12,favourable,,39230,2023-06-12,ITV-2716
2227,1259,2023-06-12,favourable,,49038,2024-06-11,ITV-4877
2228,1259,2024-06-11,unfavourable,Seat belt retractor faulty,53942,2025-06-11,ITV-2200
2229,1259,2025-06-12,favourable,,58846,2026-06-12,ITV-7746
2230,1260,2023-08-13,favourable,,39510,2025-08-12,ITV-5311
2231,1261,2015-09-13,favourable,,48659,2017-09-12,ITV-8950
2232,1261,2017-09-12,favourable,,72989,2019-09-12,ITV-9982
2233,1261,2019-09-13,unfavourable,Excessive steering play,97319,2021-09-12,ITV-5102
2234,1261,2021-09-12,favourable,,121648,2022-09-12,ITV-8473
2235,1261,2022-09-12,favourable,,133813,2023-09-12,ITV-7818
2236,1261,2023-09-13,favourable,,145978,2024-09-12,ITV-0962
2237,1261,2024-09-12,negative,Faulty dipped beam alignment,158143,2025-09-12,ITV-3688
2238,1262,2019-11-16,favourable,,107973,2021-11-15,ITV-2589
2239,1262,2021-11-15,unfavourable,Excessive steering play,161960,2023-11-15,ITV-1234
2240,1262,2023-11-16,favourable,,215946,2025-11-15,ITV-6235
2241,1263,2023-11-07,favourable,,58901,2025-11-06,ITV-1382
2242,1265,2022-02-09,favourable,,45488,2024-02-09,ITV-3135
2243,1265,2024-02-09,favourable,,68232,2026-02-08,ITV-7842
2244,1269,2022-02-04,favourable,,7999,2024-02-04,ITV-8698
2245,1269,2024-02-04,favourable,,11999,2026-02-03,ITV-0145
2246,1272,2025-01-17,favourable,,27845,2027-01-17,ITV-5889
2247,1273,2024-03-26,favourable,,62830,2026-03-26,ITV-1604
2248,1274,2021-09-28,favourable,,65649,2023-09-28,ITV-8338
2249,1274,2023-09-28,favourable,,98474,2025-09-27,ITV-2638
2250,1276,2024-11-03,unfavourable,Suspension bush play,70077,2026-11-03,ITV-0242
2251,1277,2024-03-19,favourable,,52290,2026-03-19,ITV-1862
2252,1278,2025-01-31,favourable,,46026,2027-01-31,ITV-5695
2253,1279,2018-09-07,favourable,,28033,2020-09-06,ITV-9450
2254,1279,2020-09-06,favourable,,42050,2022-09-06,ITV-7426
2255,1279,2022-09-07,favourable,,56067,2024-09-06,ITV-9225
2256,1279,2024-09-06,unfavourable,Excessive brake imbalance,70083,2025-09-06,ITV-9083
2257,1280,2023-12-18,negative,Rear shock absorber leaking,74936,2025-12-17,ITV-5853
2258,1283,2023-04-06,favourable,,52895,2025-04-05,ITV-4930
2259,1283,2025-04-05,favourable,,79342,2027-04-05,ITV-2765
2260,1284,2020-03-06,unfavourable,Windscreen chip in swept area,38402,2022-03-06,ITV-6600
2261,1284,2022-03-06,unfavourable,Worn front tyre below 1.6mm,57603,2024-03-05,ITV-6354
2262,1284,2024-03-06,favourable,,76804,2026-03-06,ITV-8694
2263,1286,2024-06-17,unfavourable,Suspension bush play,25551,2026-06-17,ITV-0873
2264,1287,2025-04-25,favourable,,45346,2027-04-25,ITV-3371
2265,1288,2023-06-11,favourable,,43853,2025-06-10,ITV-3704
2266,1288,2025-06-10,favourable,,65780,2027-06-10,ITV-1545
2267,1289,2023-09-09,favourable,,9996,2025-09-08,ITV-4290
2268,1290,2022-06-21,favourable,,80366,2024-06-20,ITV-4731
2269,1290,2024-06-20,favourable,,120550,2026-06-20,ITV-4630
2270,1291,2018-06-20,favourable,,39084,2020-06-19,ITV-4428
2271,1291,2020-06-19,favourable,,58626,2022-06-19,ITV-7065
2272,1291,2022-06-20,favourable,,78168,2024-06-19,ITV-8700
2273,1291,2024-06-19,favourable,,97710,2025-06-19,ITV-1785
2274,1291,2025-06-19,unfavourable,Windscreen chip in swept area,107481,2026-06-19,ITV-0952
2275,1292,2016-03-10,favourable,,76714,2018-03-10,ITV-2339
2276,1292,2018-03-10,favourable,,115071,2020-03-09,ITV-5103
2277,1292,2020-03-10,negative,Windscreen chip in swept area,153428,2022-03-10,ITV-9750
2278,1292,2022-03-10,unfavourable,Excessive steering play,191785,2023-03-10,ITV-0765
2279,1292,2023-03-10,favourable,,210964,2024-03-09,ITV-7526
2280,1292,2024-03-10,unfavourable,Suspension bush play,230142,2025-03-10,ITV-2031
2281,1292,2025-03-10,favourable,,249321,2026-03-10,ITV-8250
2282,1294,2023-09-15,favourable,,41125,2025-09-14,ITV-3805
2283,1297,2022-06-27,negative,Seat belt retractor faulty,32764,2024-06-26,ITV-3548
2284,1297,2024-06-26,favourable,,49146,2026-06-26,ITV-2107
2285,1298,2021-12-23,favourable,,89936,2023-12-23,ITV-0877
2286,1298,2023-12-23,favourable,,134904,2025-12-22,ITV-0449
2287,1300,2024-12-04,favourable,,86016,2026-12-04,ITV-7441
2288,1301,2023-06-19,favourable,,27053,2025-06-18,ITV-8831
2289,1301,2025-06-18,favourable,,40580,2027-06-18,ITV-3348
2290,1302,2020-11-18,negative,Worn front tyre below 1.6mm,69727,2022-11-18,ITV-5547
2291,1302,2022-11-18,favourable,,104590,2024-11-17,ITV-9233
2292,1302,2024-11-18,favourable,,139454,2026-11-18,ITV-4516
2293,1303,2019-04-19,unfavourable,Windscreen chip in swept area,7999,2021-04-18,ITV-2271
2294,1303,2021-04-18,unfavourable,Seat belt retractor faulty,11999,2023-04-18,ITV-4702
2295,1303,2023-04-19,favourable,,15999,2025-04-18,ITV-1645
2296,1303,2025-04-18,favourable,,19999,2026-04-18,ITV-5637
2297,1304,2021-02-05,favourable,,62352,2023-02-05,ITV-0644
2298,1304,2023-02-05,unfavourable,Corroded exhaust mounting,93529,2025-02-04,ITV-9684
2299,1304,2025-02-05,favourable,,124705,2027-02-05,ITV-6506
2300,1305,2022-09-10,unfavourable,Excessive brake imbalance,56486,2024-09-09,ITV-0511
